# Chunk-averaged data for fix bowForces and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount c_bowComp
0 20 840
  1 42 -4.07339e-05
  2 42 -3.8198e-05
  3 42 -4.04304e-05
  4 42 -3.88734e-05
  5 42 -4.48128e-05
  6 42 -3.11036e-05
  7 42 -3.9825e-05
  8 42 -3.91659e-05
  9 42 -4.07375e-05
  10 42 -3.14667e-05
  11 42 -2.06297e-05
  12 42 9.68379e-08
  13 42 -3.81513e-05
  14 42 -3.84005e-05
  15 42 -4.22428e-05
  16 42 -4.09487e-05
  17 42 -3.07629e-05
  18 42 -3.97839e-05
  19 42 -3.68997e-05
  20 42 -3.11036e-05
100 20 840
  1 42 3.1931
  2 42 0.00480958
  3 42 -2.82543
  4 42 -3.28994
  5 42 0.020267
  6 42 0.525473
  7 42 3.0945
  8 42 -0.211161
  9 42 1.15603
  10 42 1.79105
  11 42 1.15311
  12 42 -0.569777
  13 42 -3.25235
  14 42 1.12168
  15 42 -0.69791
  16 42 1.95745
  17 42 -1.32986
  18 42 -1.98682
  19 42 -2.8488
  20 42 2.36428
200 20 840
  1 42 -3.254
  2 42 -0.570123
  3 42 -1.51458
  4 42 -2.63868
  5 42 -0.134591
  6 42 -2.97623
  7 42 1.17546
  8 42 -1.60005
  9 42 2.80942
  10 42 -0.447153
  11 42 -1.71692
  12 42 2.06197
  13 42 0.397775
  14 42 1.01422
  15 42 -2.7641
  16 42 -0.693992
  17 42 -0.89047
  18 42 -0.104705
  19 42 -2.72685
  20 42 -0.302461
300 20 840
  1 42 -2.22657
  2 42 -0.521014
  3 42 2.17479
  4 42 0.0201698
  5 42 1.74963
  6 42 -2.23485
  7 42 0.95689
  8 42 -0.755993
  9 42 0.189279
  10 42 -1.69032
  11 42 -0.454127
  12 42 1.10041
  13 42 -0.298406
  14 42 1.6959
  15 42 1.4268
  16 42 -1.48907
  17 42 -0.127397
  18 42 -4.78655
  19 42 0.61991
  20 42 0.133473
400 20 840
  1 42 -0.384328
  2 42 0.747925
  3 42 -3.22584
  4 42 1.10613
  5 42 -6.24263
  6 42 -0.35514
  7 42 0.392766
  8 42 1.11948
  9 42 0.601258
  10 42 4.90878
  11 42 -2.55522
  12 42 1.33288
  13 42 3.38798
  14 42 1.65872
  15 42 -0.53997
  16 42 -5.43613
  17 42 0.510028
  18 42 -1.6431
  19 42 3.05111
  20 42 -3.34134
500 20 840
  1 42 -3.28785
  2 42 -0.330639
  3 42 1.48371
  4 42 -2.90578
  5 42 -1.42337
  6 42 -4.09915
  7 42 1.08578
  8 42 -1.38599
  9 42 0.482112
  10 42 2.38723
  11 42 -1.54996
  12 42 1.26261
  13 42 -1.88203
  14 42 -1.90468
  15 42 0.969487
  16 42 0.261129
  17 42 -4.75608
  18 42 -2.44283
  19 42 1.1274
  20 42 -0.694681
600 20 840
  1 42 -0.0281026
  2 42 0.431457
  3 42 -1.51604
  4 42 -2.4585
  5 42 2.25454
  6 42 -3.5062
