# Chunk-averaged data for fix bowForces and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount c_bowComp
0 20 840
  1 42 0.133187
  2 42 0.133187
  3 42 0.133187
  4 42 0.133187
  5 42 0.133187
  6 42 0.133187
  7 42 0.133187
  8 42 0.133187
  9 42 0.133187
  10 42 0.133187
  11 42 0.133187
  12 42 0.133187
  13 42 0.133187
  14 42 0.133187
  15 42 0.133187
  16 42 0.133187
  17 42 0.133187
  18 42 0.133187
  19 42 0.133187
  20 42 0.133187
100 20 840
  1 42 0.216568
  2 42 0.287716
  3 42 0.986512
  4 42 0.684761
  5 42 -0.191756
  6 42 1.16027
  7 42 -0.757787
  8 42 0.262263
  9 42 0.735372
  10 42 -0.0380143
  11 42 0.736071
  12 42 -0.205456
  13 42 0.150157
  14 42 -0.427078
  15 42 -0.132623
  16 42 -0.449824
  17 42 -0.466024
  18 42 0.170682
  19 42 0.0711032
  20 42 0.21093
200 20 840
  1 42 -0.210562
  2 42 -0.466887
  3 42 0.627658
  4 42 0.740211
  5 42 0.487366
  6 42 0.395851
  7 42 -0.453927
  8 42 0.675564
  9 42 -0.935948
  10 42 -1.04125
  11 42 -0.327551
  12 42 0.224301
  13 42 0.511256
  14 42 0.949004
  15 42 0.202201
  16 42 0.372088
  17 42 1.33168
  18 42 0.59227
  19 42 1.37449
  20 42 -1.42435
300 20 840
  1 42 -0.619327
  2 42 -0.674737
  3 42 -0.66556
  4 42 -0.639268
  5 42 0.634409
  6 42 0.180583
  7 42 -0.62461
  8 42 -0.82145
  9 42 0.789048
  10 42 1.0396
  11 42 -0.00481357
  12 42 0.27405
  13 42 -0.0605685
  14 42 0.487188
  15 42 -0.684811
  16 42 0.464572
  17 42 -0.419799
  18 42 0.845372
  19 42 -0.72094
  20 42 0.832831
400 20 840
  1 42 0.405752
  2 42 0.0677043
  3 42 -0.245587
  4 42 0.317005
  5 42 -0.880415
  6 42 -0.130225
  7 42 0.159529
  8 42 -0.0634907
  9 42 0.0657864
  10 42 0.0876569
  11 42 0.653606
  12 42 0.434453
  13 42 0.0471926
  14 42 -0.0652191
  15 42 0.584203
  16 42 1.00068
  17 42 -0.371952
  18 42 0.534399
  19 42 -0.203185
  20 42 -1.27462
500 20 840
  1 42 0.895541
  2 42 -0.684118
  3 42 0.157669
  4 42 -0.56117
  5 42 0.599223
  6 42 0.9029
  7 42 0.121732
  8 42 0.792705
  9 42 -0.545486
  10 42 -0.132797
  11 42 -0.266556
  12 42 0.803387
  13 42 -0.167198
  14 42 -0.176709
  15 42 0.544253
  16 42 -0.121941
  17 42 -1.14639
  18 42 -0.126828
  19 42 0.900533
  20 42 0.0469981
600 20 840
  1 42 -0.581338
  2 42 1.20878
  3 42 -0.2091
  4 42 0.00991669
  5 42 1.37272
  6 42 -1.08789
  7 42 -0.192387
  8 42 0.0987306
  9 42 -0.0185078
  10 42 1.45153
  11 42 0.0172565
  12 42 -0.0670891
  13 42 0.308175
  14 42 -0.0253679
  15 42 -0.232431
  16 42 0.156365
  17 42 -0.126132
  18 42 -1.07013
  19 42 0.770941
  20 42 0.902183
700 20 840
  1 42 0.0400825
  2 42 -0.0499705
  3 42 -0.726321
  4 42 0.287975
  5 42 0.698048
  6 42 -0.611289
  7 42 0.997334
  8 42 -0.0378029
  9 42 -0.859271
  10 42 -0.730792
  11 42 0.8129
  12 42 -1.11298
  13 42 0.778127
  14 42 -0.0771169
  15 42 -0.473319
  16 42 -0.103851
  17 42 0.562119
  18 42 -0.757927
  19 42 0.156124
  20 42 0.32091
800 20 840
  1 42 0.0506215
  2 42 0.180481
  3 42 -0.524264
  4 42 -0.763139
  5 42 -1.03473
  6 42 0.354295
  7 42 -0.954835
  8 42 0.0741391
  9 42 0.0404443
  10 42 0.773554
  11 42 0.322007
  12 42 0.326612
  13 42 -0.870383
  14 42 0.837992
  15 42 -0.456948
  16 42 1.38359
  17 42 0.967345
  18 42 0.38077
  19 42 0.165153
  20 42 0.000692279
900 20 840
  1 42 0.258316
  2 42 -0.688276
  3 42 0.321418
  4 42 0.266567
  5 42 0.0103555
  6 42 -0.253725
  7 42 0.875108
  8 42 0.164637
  9 42 0.354788
  10 42 -0.0588069
  11 42 0.506076
  12 42 -0.303016
  13 42 -1.18837
  14 42 -1.01965
  15 42 0.551429
  16 42 -0.367451
  17 42 -0.297733
  18 42 0.776569
  19 42 0.609599
  20 42 0.235747
1000 20 840
  1 42 0.314817
  2 42 -0.0742185
  3 42 0.220941
  4 42 0.237172
  5 42 0.281908
  6 42 0.219962
  7 42 0.0366022
  8 42 0.733518
  9 42 0.855532
  10 42 -0.245266
  11 42 0.297146
  12 42 1.02617
  13 42 0.509548
  14 42 -0.0369052
  15 42 0.182166
  16 42 -0.187783
  17 42 -0.230859
  18 42 1.48172
  19 42 -0.322548
  20 42 0.640246
1100 20 840
  1 42 0.476917
  2 42 0.474452
  3 42 0.59903
  4 42 -0.535652
  5 42 0.650568
  6 42 0.465727
  7 42 0.358016
  8 42 0.919895
  9 42 -0.00294156
  10 42 0.0253499
  11 42 -0.138436
  12 42 1.32004
  13 42 1.02578
  14 42 0.170363
