# Chunk-averaged data for fix sternForces and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount c_sternComp
0 20 840
  1 42 -0.190759
  2 42 -0.190759
  3 42 -0.190759
  4 42 -0.190759
  5 42 -0.190759
  6 42 -0.190759
  7 42 -0.190759
  8 42 -0.190759
  9 42 -0.190759
  10 42 -0.190759
  11 42 -0.190759
  12 42 -0.190759
  13 42 -0.190759
  14 42 -0.190759
  15 42 -0.190759
  16 42 -0.190759
  17 42 -0.190759
  18 42 -0.190759
  19 42 -0.190759
  20 42 -0.190759
100 20 840
  1 42 0.726816
  2 42 -0.324006
  3 42 -1.02086
  4 42 -0.861092
  5 42 -0.284782
  6 42 0.024804
  7 42 -0.673475
  8 42 1.23366
  9 42 1.86698
  10 42 -0.14849
  11 42 -0.38123
  12 42 -0.510811
  13 42 1.51045
  14 42 0.698982
  15 42 -1.73861
  16 42 -1.19556
  17 42 0.29612
  18 42 1.09498
  19 42 -0.0815093
  20 42 1.77628
200 20 840
  1 42 -0.123612
  2 42 0.841493
  3 42 0.948433
  4 42 -1.50855
  5 42 0.306354
  6 42 -1.42139
  7 42 0.904984
  8 42 0.384102
  9 42 0.67216
  10 42 2.11661
  11 42 0.13571
  12 42 -0.775944
  13 42 -0.951208
  14 42 -0.793855
  15 42 1.37032
  16 42 0.033249
  17 42 0.321018
  18 42 -0.638243
  19 42 2.02133
  20 42 0.587594
300 20 840
  1 42 0.261111
  2 42 -1.20864
  3 42 -3.03243
  4 42 0.0573403
  5 42 -3.66575
  6 42 -0.946924
  7 42 -1.82879
  8 42 1.43968
  9 42 -1.71088
  10 42 2.7585
  11 42 -0.0922626
  12 42 -0.293252
  13 42 2.31846
  14 42 -0.368592
  15 42 -1.10167
  16 42 -2.77068
  17 42 1.43448
  18 42 0.565006
  19 42 1.25364
  20 42 -1.54276
400 20 840
  1 42 -0.5007
  2 42 -0.499894
  3 42 -0.0741901
  4 42 1.35606
  5 42 0.861573
  6 42 -0.777286
  7 42 -0.643417
  8 42 0.557978
  9 42 0.442908
  10 42 -0.177488
  11 42 0.0958497
  12 42 -0.403464
  13 42 0.114688
  14 42 -0.728578
  15 42 0.480952
  16 42 -1.87493
  17 42 0.630532
  18 42 0.0976869
  19 42 0.410231
  20 42 -0.576667
500 20 840
  1 42 -1.58538
  2 42 0.491888
  3 42 -1.18224
  4 42 0.927047
  5 42 0.54621
  6 42 -1.59685
  7 42 -1.60736
  8 42 -0.385274
  9 42 -2.56562
  10 42 0.899629
  11 42 -0.338932
  12 42 1.80387
  13 42 -2.10685
  14 42 -0.37485
  15 42 -0.495705
  16 42 0.112444
  17 42 -0.521669
  18 42 -1.29793
  19 42 -1.10035
  20 42 0.622787
600 20 840
  1 42 -1.8368
  2 42 -1.26275
  3 42 1.3446
  4 42 0.517602
  5 42 -3.20465
  6 42 -0.66694
  7 42 -0.359174
  8 42 1.63874
  9 42 -0.929222
  10 42 -1.92302
  11 42 -1.0169
  12 42 -0.431397
  13 42 1.17028
  14 42 -1.01512
  15 42 0.129578
  16 42 0.759895
  17 42 -1.47417
  18 42 1.11087
  19 42 -0.0478684
  20 42 0.584356
700 20 840
  1 42 -2.03582
  2 42 -0.288481
  3 42 1.78103
  4 42 0.403038
  5 42 -0.881432
  6 42 -0.761934
  7 42 -0.617864
  8 42 -0.678518
  9 42 0.522841
  10 42 -1.28959
  11 42 -1.1408
  12 42 -0.230992
  13 42 0.235727
  14 42 -0.931814
  15 42 0.68396
  16 42 0.715736
  17 42 0.183655
  18 42 -0.747768
  19 42 -2.8927
  20 42 0.50356
800 20 840
  1 42 -0.101973
  2 42 -1.79972
  3 42 -2.461
  4 42 -1.28539
  5 42 2.47116
  6 42 0.050613
  7 42 1.56674
  8 42 -2.15059
  9 42 0.464433
  10 42 0.331084
  11 42 -0.802784
  12 42 -0.200814
  13 42 0.226916
  14 42 1.23549
  15 42 -2.23379
  16 42 1.2198
  17 42 -0.956206
  18 42 -1.24978
  19 42 -0.682986
  20 42 -0.237136
900 20 840
  1 42 -0.959071
  2 42 -0.619313
  3 42 0.50105
  4 42 -0.574045
  5 42 1.87502
  6 42 -0.0242692
  7 42 0.901674
  8 42 -1.71779
  9 42 1.7748
  10 42 0.219019
  11 42 0.135825
  12 42 -0.10536
  13 42 0.03736
  14 42 -0.665352
  15 42 -0.974353
  16 42 1.26045
  17 42 0.457204
  18 42 -0.899454
  19 42 0.216206
  20 42 0.714097
1000 20 840
  1 42 0.361954
  2 42 0.00553869
  3 42 -0.587138
  4 42 0.582721
  5 42 -1.28042
  6 42 -0.583517
  7 42 -0.321396
  8 42 0.149229
  9 42 -0.681599
  10 42 0.606538
  11 42 -0.140653
  12 42 -1.568
  13 42 0.0653701
  14 42 -0.678256
  15 42 -0.096711
  16 42 0.454397
  17 42 -1.32157
  18 42 -0.72134
  19 42 -0.42568
  20 42 -0.112819
1100 20 840
  1 42 1.70789
  2 42 0.655831
  3 42 0.206125
  4 42 -2.39018
  5 42 1.90805
  6 42 -1.23709
  7 42 0.0683739
  8 42 -0.565112
  9 42 0.00421447
  10 42 -0.485933
  11 42 2.47854
  12 42 -0.58858
  13 42 -1.31765
  14 42 -0.149497
  15 42 -1.05298
  16 42 0.261409
  17 42 -1.45321
  18 42 1.2667
  19 42 0.428362
  20 42 1.05602
1200 20 840
  1 42 1.58663
  2 42 -0.0155631
  3 42 0.191958
  4 42 0.0833459
  5 42 2.5631
  6 42 0.816653
  7 42 -1.66583
  8 42 -0.86383
  9 42 -1.37291
  10 42 0.0819577
  11 42 1.26335
  12 42 0.97062
  13 42 -0.851097
  14 42 0.437297
  15 42 -0.181527
  16 42 -0.0281962
  17 42 -1.24714
  18 42 2.24312
  19 42 1.20037
  20 42 -0.916201
1300 20 840
  1 42 0.381678
  2 42 -1.11572
  3 42 -0.412959
  4 42 2.30703
  5 42 -2.07109
  6 42 -0.15817
  7 42 -2.04246
  8 42 0.282661
  9 42 -0.444676
  10 42 1.11117
  11 42 0.270484
  12 42 0.02435
  13 42 -0.816421
  14 42 -2.37025
  15 42 -1.37999
  16 42 -0.927378
  17 42 -2.78393
  18 42 0.120242
  19 42 -1.46594
  20 42 -1.72497
1400 20 840
  1 42 -1.10667
  2 42 0.226004
  3 42 1.48239
  4 42 -2.24848
  5 42 -1.5439
  6 42 -0.808591
  7 42 0.46684
  8 42 1.64777
  9 42 -2.24118
  10 42 -0.206958
  11 42 1.34976
  12 42 0.465487
  13 42 -1.53654
  14 42 -1.92573
  15 42 2.25794
  16 42 -0.649312
  17 42 -1.20636
  18 42 -0.57225
  19 42 1.87781
  20 42 -1.60268
1500 20 840
  1 42 0.368703
  2 42 0.50228
  3 42 -1.35961
  4 42 -1.64832
  5 42 0.0491034
  6 42 0.884003
  7 42 -0.984701
  8 42 0.662852
  9 42 -0.237873
  10 42 0.537666
  11 42 1.9074
  12 42 -0.752363
  13 42 1.91104
  14 42 2.31609
  15 42 -1.08874
  16 42 -0.629983
  17 42 -0.149871
  18 42 -0.192269
  19 42 0.35242
  20 42 0.882938
1600 20 840
  1 42 -1.91486
  2 42 0.221831
  3 42 -1.68226
  4 42 0.171616
  5 42 -1.50275
  6 42 -1.52325
  7 42 0.537023
  8 42 -1.51774
  9 42 -0.575566
  10 42 0.110751
  11 42 -1.07745
  12 42 -1.13268
  13 42 0.741405
  14 42 1.97186
  15 42 -0.411597
  16 42 -0.172883
  17 42 -1.82547
  18 42 -2.31539
  19 42 -1.38017
  20 42 2.35049
1700 20 840
  1 42 0.806757
  2 42 1.27888
  3 42 0.237709
  4 42 -1.54791
  5 42 -2.51211
  6 42 0.500995
  7 42 1.07956
  8 42 -0.863293
  9 42 -1.99447
  10 42 1.49683
  11 42 -0.591624
  12 42 1.452
  13 42 1.38606
  14 42 0.736292
  15 42 2.06457
  16 42 1.87688
  17 42 0.724064
  18 42 -1.67841
  19 42 0.753272
  20 42 0.548852
1800 20 840
  1 42 -1.11601
  2 42 -1.45574
  3 42 0.507992
  4 42 -0.146179
  5 42 -1.82076
  6 42 -1.97232
  7 42 0.639129
