# Chunk-averaged data for fix sternForces and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount c_sternComp
0 20 840
  1 42 -0.163569
  2 42 -0.163569
  3 42 -0.163569
  4 42 -0.163569
  5 42 -0.163569
  6 42 -0.163569
  7 42 -0.163569
  8 42 -0.163569
  9 42 -0.163569
  10 42 -0.163569
  11 42 -0.163569
  12 42 -0.163569
  13 42 -0.163569
  14 42 -0.163569
  15 42 -0.163569
  16 42 -0.163569
  17 42 -0.163569
  18 42 -0.163569
  19 42 -0.163569
  20 42 -0.163569
100 20 840
  1 42 0.255329
  2 42 0.072036
  3 42 -0.580638
  4 42 -0.795813
  5 42 -0.106909
  6 42 0.339809
  7 42 -0.427065
  8 42 0.902906
  9 42 1.32255
  10 42 -0.303376
  11 42 -0.440169
  12 42 0.0293144
  13 42 1.31783
  14 42 0.471301
  15 42 -1.1488
  16 42 -0.457562
  17 42 0.190136
  18 42 0.838628
  19 42 -0.286576
  20 42 1.25981
200 20 840
  1 42 -0.200238
  2 42 0.353167
  3 42 0.0302063
  4 42 -0.668021
  5 42 -0.11009
  6 42 -0.504234
  7 42 1.34033
  8 42 0.159688
  9 42 0.372063
  10 42 0.81543
  11 42 -0.614704
  12 42 -0.647459
  13 42 -1.27122
  14 42 -0.585904
  15 42 0.948889
  16 42 -0.513259
  17 42 -0.223167
  18 42 -0.147284
  19 42 1.54518
  20 42 0.352343
300 20 840
  1 42 0.180992
  2 42 -0.861957
  3 42 -2.23868
  4 42 -0.339387
  5 42 -2.82313
  6 42 0.218714
  7 42 -1.60266
  8 42 0.845993
  9 42 -1.28347
  10 42 2.04236
  11 42 -0.101608
  12 42 -0.541687
  13 42 1.29404
  14 42 0.145722
  15 42 -1.26405
  16 42 -1.37904
  17 42 1.26733
  18 42 0.762625
  19 42 1.10538
  20 42 -0.557834
400 20 840
  1 42 -0.142761
  2 42 -0.28857
  3 42 -0.215982
  4 42 0.980501
  5 42 0.219135
  6 42 -0.548481
  7 42 -0.2983
  8 42 0.519122
  9 42 -0.314098
  10 42 -0.301385
  11 42 0.371459
  12 42 -0.992931
  13 42 -0.0420824
  14 42 -0.890627
  15 42 -0.254659
  16 42 -1.56979
  17 42 0.89381
  18 42 0.248476
  19 42 0.423196
  20 42 -0.228796
500 20 840
  1 42 -1.57215
  2 42 0.229314
  3 42 -1.50395
  4 42 0.750082
  5 42 0.367624
  6 42 -1.70049
  7 42 -1.76767
  8 42 -0.0877755
  9 42 -1.65411
  10 42 1.31206
  11 42 0.0979247
  12 42 1.38158
  13 42 -1.37558
  14 42 -0.548123
  15 42 -0.402116
  16 42 -0.0712993
  17 42 -0.36131
  18 42 -0.699838
  19 42 -1.02254
  20 42 0.64722
600 20 840
  1 42 -1.27965
  2 42 -1.3044
  3 42 0.0837393
  4 42 0.00575381
  5 42 -2.19265
  6 42 -0.683061
  7 42 -0.0790736
  8 42 1.12909
  9 42 -0.78884
  10 42 -0.724629
  11 42 -0.406277
  12 42 -0.307394
  13 42 0.457323
  14 42 -0.839724
  15 42 -0.458076
  16 42 0.432651
  17 42 -1.84923
  18 42 0.429189
  19 42 -0.108268
  20 42 0.728882
700 20 840
  1 42 -1.62396
  2 42 0.0469541
  3 42 1.29008
  4 42 -0.208689
  5 42 -0.792225
  6 42 -1.78039
  7 42 -0.558814
  8 42 -0.0932876
  9 42 0.208861
  10 42 -1.18066
  11 42 -0.280445
  12 42 -0.697915
  13 42 -0.209086
  14 42 -1.36355
  15 42 0.797438
  16 42 0.741102
  17 42 -0.139538
  18 42 -1.09205
  19 42 -1.92191
  20 42 0.0197971
800 20 840
  1 42 -0.46854
  2 42 -0.93352
  3 42 -1.49038
  4 42 -0.872414
  5 42 1.89812
  6 42 -0.0923134
  7 42 0.551807
  8 42 -1.64084
  9 42 0.421715
  10 42 0.310957
  11 42 -0.932272
  12 42 0.129929
  13 42 -0.00676352
  14 42 0.981265
  15 42 -2.12409
  16 42 0.534018
  17 42 -0.955825
  18 42 -0.0271806
  19 42 -0.564351
  20 42 -0.340872
900 20 840
  1 42 -0.451564
  2 42 -0.935334
  3 42 0.716517
  4 42 -0.369463
  5 42 1.57243
  6 42 0.353394
  7 42 0.928138
  8 42 -0.642715
  9 42 -0.475765
  10 42 -0.495928
  11 42 -0.258998
  12 42 0.158372
  13 42 0.0675996
  14 42 -0.135377
  15 42 -1.06925
  16 42 1.10563
  17 42 1.30928
  18 42 -1.11578
  19 42 1.03969
  20 42 -0.119969
1000 20 840
  1 42 0.36609
  2 42 0.613234
  3 42 -0.0115512
  4 42 0.172776
  5 42 -0.677494
  6 42 0.759323
  7 42 -0.135708
  8 42 -0.0123211
  9 42 -0.208592
  10 42 0.35344
  11 42 -0.217765
  12 42 -0.595678
  13 42 -0.0290644
  14 42 -0.336726
  15 42 -0.120341
  16 42 0.201531
  17 42 -1.5684
  18 42 -1.07094
  19 42 -0.869598
  20 42 -0.25531
1100 20 840
  1 42 0.752127
  2 42 0.397798
  3 42 -0.215964
  4 42 -1.58592
  5 42 1.04437
  6 42 -0.403834
  7 42 0.179497
  8 42 -0.586529
  9 42 0.037683
  10 42 -0.369098
  11 42 1.70336
  12 42 0.220368
  13 42 -0.377034
  14 42 0.274494
  15 42 -0.740972
  16 42 0.189466
  17 42 -0.866576
  18 42 1.05122
  19 42 0.0210368
  20 42 0.632467
1200 20 840
  1 42 0.671144
  2 42 0.106502
  3 42 0.31027
  4 42 -0.540082
  5 42 2.04708
  6 42 0.562236
  7 42 -1.00949
  8 42 -0.571277
  9 42 -1.31796
  10 42 -0.329751
  11 42 0.361223
  12 42 0.481479
  13 42 -0.305103
  14 42 0.291246
  15 42 0.262102
  16 42 0.115633
  17 42 -0.297518
  18 42 1.51978
  19 42 1.21369
  20 42 -0.491264
1300 20 840
  1 42 0.263314
  2 42 -1.42361
  3 42 -0.230667
  4 42 1.19147
  5 42 -1.30622
  6 42 0.0671049
  7 42 -1.51576
  8 42 -0.125907
  9 42 0.354643
  10 42 0.927566
  11 42 0.149091
  12 42 0.310285
  13 42 -0.470436
  14 42 -1.68823
  15 42 -1.44168
  16 42 -0.572293
  17 42 -1.73218
  18 42 0.37378
  19 42 -0.756461
  20 42 -1.05661
1400 20 840
  1 42 -0.170544
  2 42 -0.141958
  3 42 0.600334
  4 42 -1.23927
  5 42 -1.5092
  6 42 -0.683569
  7 42 -0.133822
  8 42 0.972423
  9 42 -1.51329
  10 42 -0.207221
  11 42 0.969819
  12 42 0.482858
  13 42 -1.41526
  14 42 -1.45678
  15 42 1.4374
  16 42 -0.807462
  17 42 -0.46629
  18 42 0.260815
  19 42 1.15639
  20 42 -1.94274
1500 20 840
  1 42 0.40128
  2 42 -0.318426
  3 42 -1.43463
  4 42 -1.16963
  5 42 0.204058
  6 42 -0.165832
  7 42 -0.125865
  8 42 0.939688
  9 42 -0.492012
  10 42 0.830048
  11 42 0.895899
  12 42 -0.845797
  13 42 1.22767
