# Chunk-averaged data for fix sternForces and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount c_sternComp
0 20 840
  1 42 -0.0643584
  2 42 -0.0643581
  3 42 -0.0643581
  4 42 -0.0643581
  5 42 -0.0643581
  6 42 -0.0643581
  7 42 -0.0643581
  8 42 -0.0643581
  9 42 -0.0643581
  10 42 -0.0643581
  11 42 -0.0643581
  12 42 -0.0643581
  13 42 -0.0643581
  14 42 -0.0643586
  15 42 -0.0643581
  16 42 -0.0643581
  17 42 -0.0643581
  18 42 -0.0643581
  19 42 -0.0643581
  20 42 -0.0643581
100 20 840
  1 42 -0.248049
  2 42 0.163224
  3 42 -0.259242
  4 42 -1.06291
  5 42 -0.650847
  6 42 0.443879
  7 42 -0.172432
  8 42 0.68392
  9 42 0.859758
  10 42 -0.336585
  11 42 -0.155383
  12 42 0.758849
  13 42 0.43808
  14 42 0.171212
  15 42 -0.613684
  16 42 0.421976
  17 42 -0.106574
  18 42 0.403395
  19 42 -0.576149
  20 42 0.175584
200 20 840
  1 42 0.144786
  2 42 -0.299781
  3 42 -0.710721
  4 42 -0.326879
  5 42 0.203128
  6 42 0.524649
  7 42 1.44161
  8 42 0.101753
  9 42 0.0499622
  10 42 -0.170349
  11 42 -0.343518
  12 42 -0.33969
  13 42 -0.870661
  14 42 -0.957301
  15 42 0.32072
  16 42 -0.616651
  17 42 -0.526198
  18 42 0.136296
  19 42 0.98327
  20 42 -0.431164
300 20 840
  1 42 0.107454
  2 42 -0.526935
  3 42 -1.00722
  4 42 -0.858252
  5 42 -0.832239
  6 42 0.645797
  7 42 -0.44131
  8 42 0.283286
  9 42 -0.706182
  10 42 1.35952
  11 42 -0.75307
  12 42 -0.870035
  13 42 0.592088
  14 42 0.257037
  15 42 -1.75775
  16 42 -0.140382
  17 42 0.894737
  18 42 0.768099
  19 42 0.837999
  20 42 0.365151
400 20 840
  1 42 0.28652
  2 42 -0.048394
  3 42 0.366029
  4 42 0.244821
  5 42 0.727089
  6 42 -0.340076
  7 42 0.122965
  8 42 0.570383
  9 42 -0.248046
  10 42 -0.726751
  11 42 0.392092
  12 42 -1.4999
  13 42 -0.294316
  14 42 -0.406299
  15 42 -0.249344
  16 42 -0.495215
  17 42 0.760326
  18 42 0.0384571
  19 42 0.218431
  20 42 0.31945
500 20 840
  1 42 -1.0083
  2 42 0.443397
  3 42 -1.29656
  4 42 0.656987
  5 42 -1.00611
  6 42 -1.67184
  7 42 -1.13738
  8 42 0.243902
  9 42 0.0216604
  10 42 1.2173
  11 42 0.94131
  12 42 0.211495
  13 42 -1.30133
  14 42 -0.186433
  15 42 0.284229
  16 42 -0.642331
  17 42 0.198081
  18 42 -0.55852
  19 42 -0.25141
  20 42 -0.161341
600 20 840
  1 42 -0.921352
  2 42 -0.0252025
  3 42 0.546528
  4 42 -0.854645
  5 42 -0.671226
  6 42 -0.278771
  7 42 -0.452979
  8 42 0.205192
  9 42 -1.13041
  10 42 0.463575
  11 42 -1.1772
  12 42 1.20394
  13 42 -0.529834
  14 42 -0.821827
  15 42 0.537078
  16 42 0.197531
  17 42 -1.03784
  18 42 -0.302868
  19 42 0.206466
  20 42 0.695669
700 20 840
  1 42 -0.294927
  2 42 0.7535
  3 42 -0.243735
  4 42 0.060616
  5 42 -0.456166
  6 42 -0.486599
  7 42 1.2438
  8 42 0.352153
  9 42 0.332795
  10 42 0.26583
  11 42 -0.0440171
  12 42 -1.17194
  13 42 -0.0217387
  14 42 -0.68857
  15 42 -0.535415
  16 42 0.491074
  17 42 -0.815266
  18 42 0.0820172
  19 42 -0.308383
  20 42 0.131264
800 20 840
  1 42 -1.05966
  2 42 -1.22038
  3 42 0.12583
  4 42 -1.17508
  5 42 -0.668358
  6 42 0.675903
  7 42 -0.26909
  8 42 0.349066
  9 42 -0.698131
  10 42 -0.353766
  11 42 -0.028486
  12 42 0.224361
  13 42 0.578246
  14 42 0.00559485
  15 42 -0.657088
  16 42 0.291309
