# Chunk-averaged data for fix bowForces and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount c_bowComp
0 20 840
  1 42 0.163569
  2 42 0.163569
  3 42 0.163569
  4 42 0.163569
  5 42 0.163569
  6 42 0.163569
  7 42 0.163569
  8 42 0.163569
  9 42 0.163569
  10 42 0.163569
  11 42 0.163569
  12 42 0.163569
  13 42 0.163569
  14 42 0.163569
  15 42 0.163569
  16 42 0.163569
  17 42 0.163569
  18 42 0.163569
  19 42 0.163569
  20 42 0.163569
100 20 840
  1 42 0.579865
  2 42 0.341076
  3 42 -0.349517
  4 42 0.684063
  5 42 1.32553
  6 42 1.4713
  7 42 0.236189
  8 42 -0.53753
  9 42 0.593108
  10 42 -0.00888103
  11 42 0.844168
  12 42 0.938679
  13 42 0.610184
  14 42 1.13951
  15 42 -1.28593
  16 42 -0.982826
  17 42 0.189859
  18 42 -0.023831
  19 42 0.7511
  20 42 -0.633511
200 20 840
  1 42 0.40359
  2 42 0.390128
  3 42 1.60188
  4 42 0.746639
  5 42 1.28424
  6 42 0.531981
  7 42 0.343404
  8 42 -0.166617
  9 42 0.681652
  10 42 -0.429311
  11 42 -0.330191
  12 42 -0.0670151
  13 42 0.309887
  14 42 0.770638
  15 42 0.48179
  16 42 -0.0672368
  17 42 2.1039
  18 42 0.677439
  19 42 2.40187
  20 42 -0.383176
300 20 840
  1 42 0.39211
  2 42 1.0695
  3 42 -0.55423
  4 42 -0.213866
  5 42 0.365648
  6 42 -0.506977
  7 42 0.905318
  8 42 -0.297491
  9 42 0.813348
  10 42 0.805842
  11 42 -0.881471
  12 42 -0.929363
  13 42 -0.266794
  14 42 -0.158503
  15 42 -0.933531
  16 42 0.864823
  17 42 -0.368518
  18 42 1.52396
  19 42 -0.832213
  20 42 0.510835
400 20 840
  1 42 0.993239
  2 42 0.364579
  3 42 2.42969
  4 42 -0.537376
  5 42 1.83797
  6 42 -0.561542
  7 42 0.914799
  8 42 -0.823028
  9 42 0.684793
  10 42 -1.33037
  11 42 1.15083
  12 42 0.294048
  13 42 -1.28116
  14 42 -0.453941
  15 42 0.871408
  16 42 1.5944
  17 42 -0.529481
  18 42 0.821646
  19 42 -0.941643
  20 42 0.530158
500 20 840
  1 42 1.64405
  2 42 -0.396805
  3 42 0.268907
  4 42 0.0614472
  5 42 0.85761
  6 42 2.10133
  7 42 -0.697086
  8 42 0.367492
  9 42 -0.0432532
  10 42 -0.865601
  11 42 0.877664
  12 42 0.815501
  13 42 0.348585
  14 42 0.127651
  15 42 -0.395967
  16 42 -0.114579
  17 42 -0.824773
  18 42 0.592592
  19 42 0.0495214
  20 42 -0.455841
600 20 840
  1 42 -1.53308
  2 42 0.301363
  3 42 -0.6204
  4 42 0.661204
  5 42 0.162249
  6 42 -1.14217
  7 42 -0.55608
  8 42 0.412936
  9 42 -1.26373
  10 42 1.03501
  11 42 0.45089
  12 42 0.155484
  13 42 0.322473
  14 42 -0.580147
  15 42 -1.22708
  16 42 0.074897
  17 42 -0.967235
  18 42 -1.59953
  19 42 -0.343684
  20 42 0.426424
700 20 840
  1 42 -0.610279
  2 42 0.605643
  3 42 0.569384
  4 42 0.0788031
  5 42 -0.233577
  6 42 -0.886788
  7 42 0.0240995
  8 42 0.484559
  9 42 -0.941593
  10 42 0.384693
  11 42 1.70208
  12 42 -0.894552
  13 42 -0.380807
  14 42 -0.897495
  15 42 0.452916
  16 42 0.831817
  17 42 0.262945
  18 42 -1.41053
  19 42 0.0385716
  20 42 -0.513413
800 20 840
  1 42 -0.37876
  2 42 -0.663049
  3 42 -1.14146
  4 42 -0.515421
  5 42 -1.1137
  6 42 0.120413
  7 42 -1.65821
  8 42 0.519091
  9 42 0.523252
  10 42 1.50678
  11 42 0.777478
  12 42 -1.47978
  13 42 0.496855
  14 42 0.811523
  15 42 -1.10203
  16 42 0.208217
  17 42 0.780571
  18 42 0.104086
  19 42 -0.142933
  20 42 0.259909
900 20 840
  1 42 0.0468203
  2 42 -0.603193
  3 42 -0.775473
  4 42 0.258525
  5 42 -0.639786
  6 42 -0.0618806
  7 42 0.558926
  8 42 -0.614367
  9 42 0.795142
  10 42 0.871073
  11 42 1.74056
  12 42 -0.900125
  13 42 -1.84708
  14 42 -0.141535
  15 42 1.79201
  16 42 -0.35429
  17 42 -0.857501
  18 42 -0.0075558
  19 42 1.23923
  20 42 -0.327944
1000 20 840
  1 42 0.392305
  2 42 -0.387377
  3 42 0.420114
  4 42 -0.0254682
  5 42 -1.36997
  6 42 -0.190076
  7 42 0.115726
  8 42 1.3044
  9 42 0.589189
  10 42 1.09819
  11 42 0.53765
  12 42 1.16627
  13 42 0.817351
  14 42 0.189521
  15 42 0.970089
  16 42 0.548971
  17 42 0.668562
  18 42 0.858366
  19 42 1.50393
  20 42 0.14743
1100 20 840
  1 42 0.919854
  2 42 -0.488569
  3 42 -0.798568
  4 42 0.168645
  5 42 -0.234759
  6 42 0.301005
  7 42 0.29617
  8 42 1.10622
  9 42 0.341046
  10 42 -0.113104
  11 42 -0.245436
  12 42 2.10284
  13 42 1.19447
  14 42 0.292274
  15 42 -0.617644
  16 42 -0.621191
  17 42 0.233397
  18 42 0.592035
  19 42 1.32365
  20 42 -0.256882
1200 20 840
  1 42 0.752622
  2 42 0.163797
  3 42 -0.379931
  4 42 0.760578
  5 42 1.29629
  6 42 0.85961
  7 42 2.25089
  8 42 -0.13882
  9 42 -1.72286
  10 42 0.122482
  11 42 -2.05831
  12 42 0.781389
  13 42 -0.783773
  14 42 0.0534382
  15 42 -0.00125108
  16 42 -0.340595
  17 42 0.775533
  18 42 -0.182834
  19 42 1.36229
  20 42 -0.38372
1300 20 840
  1 42 -0.204028
  2 42 0.164958
  3 42 -0.149677
  4 42 0.16259
  5 42 -0.540204
  6 42 1.07767
  7 42 -0.264359
  8 42 -0.44413
  9 42 -0.0122617
  10 42 -0.590879
  11 42 0.144319
  12 42 0.0284572
  13 42 0.388152
  14 42 0.83053
  15 42 -0.0767736
  16 42 0.620071
  17 42 0.493155
  18 42 1.61511
  19 42 -0.139125
  20 42 0.277087
1400 20 840
  1 42 -0.653518
  2 42 1.31924
  3 42 1.36705
  4 42 -0.206324
  5 42 0.280925
  6 42 -0.815589
  7 42 2.1602
  8 42 -0.150196
  9 42 0.570769
  10 42 -1.10058
  11 42 -0.594558
  12 42 -0.686808
  13 42 -0.103485
  14 42 -0.648937
  15 42 1.78621
  16 42 -0.128088
  17 42 0.0426291
  18 42 -0.130876
  19 42 -0.598421
  20 42 -0.17144
1500 20 840
  1 42 -1.20882
  2 42 0.213773
  3 42 -1.0718
  4 42 -0.083927
  5 42 1.06332
  6 42 -0.599721
  7 42 0.113575
  8 42 -1.19864
  9 42 2.05351
  10 42 0.80752
  11 42 -0.730752
  12 42 1.3037
  13 42 0.322741
  14 42 0.403726
  15 42 0.562542
  16 42 0.484439
  17 42 0.264478
  18 42 -0.240676
  19 42 -0.0721924
