# Chunk-averaged data for fix sternForces and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount c_sternComp
0 20 840
  1 42 -0.133187
  2 42 -0.133187
  3 42 -0.133187
  4 42 -0.133187
  5 42 -0.133187
  6 42 -0.133187
  7 42 -0.133187
  8 42 -0.133187
  9 42 -0.133187
  10 42 -0.133187
  11 42 -0.133187
  12 42 -0.133187
  13 42 -0.133187
  14 42 -0.133187
  15 42 -0.133187
  16 42 -0.133187
  17 42 -0.133187
  18 42 -0.133187
  19 42 -0.133187
  20 42 -0.133187
100 20 840
  1 42 -0.43049
  2 42 0.075311
  3 42 -0.0834875
  4 42 -0.826352
  5 42 -0.683124
  6 42 0.28685
  7 42 -0.177839
  8 42 0.704772
  9 42 0.501759
  10 42 -0.400222
  11 42 -0.124708
  12 42 0.851092
  13 42 0.236357
  14 42 0.0139039
  15 42 -0.44919
  16 42 0.61672
  17 42 -0.346462
  18 42 0.205606
  19 42 -0.740394
  20 42 -0.342571
200 20 840
  1 42 -0.00812714
  2 42 -0.574675
  3 42 -0.644254
  4 42 -0.146462
  5 42 0.113049
  6 42 0.513396
  7 42 1.28141
  8 42 0.159552
  9 42 -0.214493
  10 42 -0.480985
  11 42 -0.841502
  12 42 -0.376739
  13 42 -0.76657
  14 42 -1.03315
  15 42 -0.0585115
  16 42 -0.90684
  17 42 -0.532461
  18 42 0.325804
  19 42 0.802517
  20 42 -0.593885
300 20 840
  1 42 0.189382
  2 42 -0.0282732
  3 42 -0.520114
  4 42 -0.847004
  5 42 -0.235081
  6 42 0.964577
  7 42 -0.321149
  8 42 0.268103
  9 42 -0.0409578
  10 42 0.413473
  11 42 -1.05722
  12 42 -0.8548
  13 42 0.0425472
  14 42 0.439802
  15 42 -1.26483
  16 42 0.656784
  17 42 0.960126
  18 42 0.437316
  19 42 0.0128645
  20 42 0.247127
400 20 840
  1 42 0.283078
  2 42 -0.0177123
  3 42 0.0426942
  4 42 -0.098569
  5 42 -0.106708
  6 42 -0.351164
  7 42 0.40858
  8 42 0.259938
  9 42 -0.981701
  10 42 -0.88846
  11 42 0.791259
  12 42 -1.35732
  13 42 -0.462209
  14 42 -0.287458
  15 42 -0.600274
  16 42 -0.823366
  17 42 0.306079
  18 42 -0.251575
  19 42 0.0657329
  20 42 0.0976528
500 20 840
  1 42 -1.25615
  2 42 0.156631
  3 42 -1.56931
  4 42 -0.0530988
  5 42 -0.484396
  6 42 -1.39642
  7 42 -0.804158
  8 42 0.473459
  9 42 -0.313228
  10 42 0.703925
  11 42 0.898348
  12 42 0.188184
  13 42 -0.621889
  14 42 -0.335122
  15 42 0.105106
  16 42 -0.189426
  17 42 0.0608623
  18 42 -0.409661
  19 42 0.0459868
  20 42 0.497377
600 20 840
  1 42 -0.631319
  2 42 -0.821852
  3 42 -1.30243
  4 42 -1.03074
  5 42 -0.569371
  6 42 0.217099
  7 42 0.0267522
  8 42 0.373515
  9 42 -0.32282
  10 42 0.0518649
  11 42 -0.495113
  12 42 0.334389
  13 42 -0.450836
  14 42 -0.622667
  15 42 -0.799214
  16 42 -0.15036
  17 42 -1.20197
  18 42 -0.443047
  19 42 -0.0731475
  20 42 0.170468
700 20 840
  1 42 -0.692343
  2 42 0.0780265
  3 42 0.365436
  4 42 -0.12113
  5 42 -0.0578771
  6 42 -1.31051
  7 42 -0.413154
  8 42 0.17542
  9 42 -1.10255
  10 42 -0.776188
  11 42 0.177235
  12 42 -0.574559
  13 42 -0.2085
  14 42 -0.922083
  15 42 -0.129986
  16 42 0.458448
  17 42 -0.833129
  18 42 -0.665221
  19 42 -0.208899
  20 42 -1.03593
800 20 840
  1 42 -0.750026
  2 42 0.631207
  3 42 -0.0325672
  4 42 -0.775913
  5 42 0.519155
  6 42 -0.076266
  7 42 -0.478517
  8 42 -1.04438
  9 42 -0.33563
  10 42 1.50742
  11 42 -0.611629
  12 42 -0.193796
  13 42 -0.077572
  14 42 -0.736613
  15 42 -1.3072
  16 42 0.278147
  17 42 -0.923933
  18 42 0.42559
  19 42 -1.06584
  20 42 0.60072
900 20 840
  1 42 -0.270777
  2 42 -0.720089
  3 42 0.882263
  4 42 0.0416643
  5 42 -0.353257
  6 42 0.0593946
  7 42 -0.192792
  8 42 0.38798
  9 42 -1.27899
  10 42 -0.854097
  11 42 -0.439674
  12 42 0.651555
  13 42 0.209034
  14 42 0.305039
  15 42 -0.463853
  16 42 0.311896
  17 42 0.831668
  18 42 -0.250316
  19 42 1.12046
  20 42 -1.12353
1000 20 840
  1 42 -0.078419
  2 42 -0.118183
  3 42 1.24675
  4 42 -0.235399
  5 42 0.740707
  6 42 1.08159
  7 42 -0.550468
  8 42 0.0297643
  9 42 0.0468541
  10 42 -0.380986
  11 42 0.889925
  12 42 0.944725
  13 42 -0.157069
  14 42 0.0905416
  15 42 -0.976834
  16 42 -0.20239
  17 42 -0.742179
  18 42 -0.993233
  19 42 0.3263
  20 42 0.268815
1100 20 840
  1 42 -0.279396
  2 42 0.66528
  3 42 -0.335633
  4 42 -0.885478
  5 42 -0.31092
  6 42 0.494105
  7 42 -0.979932
  8 42 -0.640004
  9 42 -0.12265
