# Chunk-averaged data for fix bowForces and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount c_bowComp
0 20 840
  1 42 0.133187
  2 42 0.133187
  3 42 0.133187
  4 42 0.133187
  5 42 0.133187
  6 42 0.133187
  7 42 0.133187
  8 42 0.133187
  9 42 0.133187
  10 42 0.133187
  11 42 0.133187
  12 42 0.133187
  13 42 0.133187
  14 42 0.133187
  15 42 0.133187
  16 42 0.133187
  17 42 0.133187
  18 42 0.133187
  19 42 0.133187
  20 42 0.133187
100 20 840
  1 42 0.21657
  2 42 0.287711
  3 42 0.986502
  4 42 0.684763
  5 42 -0.191756
  6 42 1.16027
  7 42 -0.75778
  8 42 0.262256
  9 42 0.735369
  10 42 -0.0380222
  11 42 0.73608
  12 42 -0.205465
  13 42 0.150167
  14 42 -0.427086
  15 42 -0.132624
  16 42 -0.449817
  17 42 -0.466027
  18 42 0.170677
  19 42 0.0711182
  20 42 0.210923
200 20 840
  1 42 -0.21056
  2 42 -0.466897
  3 42 0.627656
  4 42 0.740228
  5 42 0.487368
  6 42 0.395851
  7 42 -0.453936
  8 42 0.675554
  9 42 -0.935926
  10 42 -1.04124
  11 42 -0.32757
  12 42 0.224309
  13 42 0.511269
  14 42 0.949009
  15 42 0.202184
  16 42 0.372084
  17 42 1.33167
  18 42 0.592263
  19 42 1.37449
  20 42 -1.42435
300 20 840
  1 42 -0.61934
  2 42 -0.674763
  3 42 -0.66554
  4 42 -0.639288
  5 42 0.634398
  6 42 0.180589
  7 42 -0.624595
  8 42 -0.821437
  9 42 0.789034
  10 42 1.03961
  11 42 -0.00483751
  12 42 0.274026
  13 42 -0.0605447
  14 42 0.487166
  15 42 -0.68483
  16 42 0.464563
  17 42 -0.419814
  18 42 0.845394
  19 42 -0.720941
  20 42 0.832832
400 20 840
  1 42 0.405728
  2 42 0.0676977
  3 42 -0.245594
  4 42 0.317011
  5 42 -0.880413
  6 42 -0.130233
  7 42 0.159553
  8 42 -0.0634613
  9 42 0.065787
  10 42 0.087647
  11 42 0.653596
  12 42 0.434443
  13 42 0.0471804
  14 42 -0.0651782
  15 42 0.584225
  16 42 1.00067
  17 42 -0.371941
  18 42 0.534396
  19 42 -0.203171
  20 42 -1.27463
500 20 840
  1 42 0.895556
  2 42 -0.684113
  3 42 0.157691
  4 42 -0.561148
  5 42 0.599227
  6 42 0.902966
  7 42 0.121754
  8 42 0.792709
  9 42 -0.54552
  10 42 -0.132778
  11 42 -0.266543
  12 42 0.80335
  13 42 -0.167205
  14 42 -0.176724
  15 42 0.544196
  16 42 -0.121959
  17 42 -1.14637
  18 42 -0.126785
  19 42 0.900564
  20 42 0.046989
600 20 840
  1 42 -0.581334
  2 42 1.20877
  3 42 -0.209048
  4 42 0.00989427
  5 42 1.37272
  6 42 -1.08788
  7 42 -0.192376
  8 42 0.0987499
  9 42 -0.0185308
  10 42 1.45154
  11 42 0.0172292
  12 42 -0.0671032
  13 42 0.308218
  14 42 -0.025376
  15 42 -0.232447
  16 42 0.156326
  17 42 -0.126114
  18 42 -1.07013
  19 42 0.770913
  20 42 0.902191
700 20 840
  1 42 0.0400822
  2 42 -0.0499541
  3 42 -0.726284
  4 42 0.287964
  5 42 0.698027
  6 42 -0.6113
  7 42 0.997291
  8 42 -0.0378306
  9 42 -0.859296
  10 42 -0.730753
  11 42 0.81294
  12 42 -1.11297
  13 42 0.778112
  14 42 -0.0770896
  15 42 -0.473285
  16 42 -0.103874
  17 42 0.562084
  18 42 -0.757895
  19 42 0.156131
  20 42 0.320904
800 20 840
  1 42 0.0506308
  2 42 0.180482
  3 42 -0.524247
  4 42 -0.763159
  5 42 -1.03472
  6 42 0.354292
  7 42 -0.954829
  8 42 0.074132
  9 42 0.0404534
  10 42 0.773554
  11 42 0.322008
  12 42 0.3266
  13 42 -0.870388
  14 42 0.838002
  15 42 -0.456957
  16 42 1.38358
  17 42 0.96735
  18 42 0.38079
  19 42 0.165116
  20 42 0.000702425
900 20 840
  1 42 0.258337
  2 42 -0.688267
  3 42 0.321391
  4 42 0.266551
  5 42 0.010429
  6 42 -0.253721
  7 42 0.875124
  8 42 0.164617
  9 42 0.354792
  10 42 -0.0588075
  11 42 0.50607
  12 42 -0.302999
  13 42 -1.18833
  14 42 -1.01963
  15 42 0.551435
  16 42 -0.367436
  17 42 -0.297717
  18 42 0.776571
  19 42 0.609595
  20 42 0.235725
1000 20 840
  1 42 0.314822
  2 42 -0.0742147
  3 42 0.220932
  4 42 0.237201
  5 42 0.281912
  6 42 0.219952
  7 42 0.0366104
  8 42 0.733528
  9 42 0.855534
  10 42 -0.245273
  11 42 0.297129
  12 42 1.02618
  13 42 0.509574
  14 42 -0.036911
  15 42 0.182158
  16 42 -0.187781
  17 42 -0.230833
  18 42 1.48171
  19 42 -0.322551
  20 42 0.640243
1100 20 840
  1 42 0.476908
  2 42 0.474446
  3 42 0.599022
  4 42 -0.535673
  5 42 0.650565
  6 42 0.465724
  7 42 0.358011
  8 42 0.919914
  9 42 -0.00293675
  10 42 0.0253461
  11 42 -0.138461
  12 42 1.32005
  13 42 1.02578
  14 42 0.170345
  15 42 0.143968
