# Chunk-averaged data for fix sternForces and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount c_sternComp
0 20 840
  1 42 -0.180641
  2 42 -0.180641
  3 42 -0.180641
  4 42 -0.180641
  5 42 -0.180641
  6 42 -0.180641
  7 42 -0.180641
  8 42 -0.180641
  9 42 -0.180641
  10 42 -0.180641
  11 42 -0.180641
  12 42 -0.180641
  13 42 -0.180641
  14 42 -0.180641
  15 42 -0.180641
  16 42 -0.180641
  17 42 -0.180641
  18 42 -0.180641
  19 42 -0.180641
  20 42 -0.180641
100 20 840
  1 42 0.478733
  2 42 -0.0955351
  3 42 -0.455315
  4 42 -0.505903
  5 42 0.0918385
  6 42 0.157329
  7 42 -0.514373
  8 42 1.30032
  9 42 1.37868
  10 42 -0.163183
  11 42 -0.41701
  12 42 -0.212127
  13 42 1.8105
  14 42 0.598334
  15 42 -1.20008
  16 42 -0.717644
  17 42 0.27002
  18 42 1.06321
  19 42 -0.180073
  20 42 1.68565
200 20 840
  1 42 -0.131203
  2 42 0.622348
  3 42 0.548777
  4 42 -0.960915
  5 42 -0.564408
  6 42 -1.06587
  7 42 1.48124
  8 42 0.418224
  9 42 0.636316
  10 42 1.35097
  11 42 -0.861176
  12 42 -0.978868
  13 42 -1.06253
  14 42 -0.252586
  15 42 1.07028
  16 42 -0.724032
  17 42 0.216548
  18 42 -0.258319
  19 42 1.79722
  20 42 0.560797
300 20 840
  1 42 0.0305381
  2 42 -1.08132
  3 42 -2.67287
  4 42 -0.189211
  5 42 -3.96639
  6 42 -0.107544
  7 42 -1.98129
  8 42 1.00883
  9 42 -1.88665
  10 42 2.53522
  11 42 0.367862
  12 42 -0.401649
  13 42 1.71066
  14 42 0.0243085
  15 42 -1.10228
  16 42 -2.1123
  17 42 1.16339
  18 42 0.691646
  19 42 1.36846
  20 42 -0.948526
400 20 840
  1 42 -0.359386
  2 42 -0.285542
  3 42 -0.0445334
  4 42 1.29297
  5 42 0.298764
  6 42 -0.412174
  7 42 -0.262928
  8 42 0.538271
  9 42 0.0315931
  10 42 -0.123925
  11 42 0.0663638
  12 42 -0.560264
  13 42 0.150681
  14 42 -1.11268
  15 42 -0.246121
  16 42 -1.80081
  17 42 1.0058
  18 42 0.370362
  19 42 0.730378
  20 42 -0.401658
500 20 840
  1 42 -1.48438
  2 42 -0.104826
  3 42 -1.30337
  4 42 1.00665
  5 42 0.544344
  6 42 -1.74851
  7 42 -1.99625
  8 42 -0.322016
  9 42 -1.70251
  10 42 1.34912
