# Chunk-averaged data for fix bowForces and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount c_bowComp
0 20 840
  1 42 0.116547
  2 42 0.116547
  3 42 0.116547
  4 42 0.116547
  5 42 0.116547
  6 42 0.116547
  7 42 0.116547
  8 42 0.116547
  9 42 0.116547
  10 42 0.116547
  11 42 0.116547
  12 42 0.116547
  13 42 0.116547
  14 42 0.116547
  15 42 0.116547
  16 42 0.116547
  17 42 0.116547
  18 42 0.116547
  19 42 0.116547
  20 42 0.116547
100 20 840
  1 42 0.703503
  2 42 0.330432
  3 42 1.30611
  4 42 -0.272207
  5 42 -1.24835
  6 42 0.81225
  7 42 -0.559102
  8 42 0.9339
  9 42 1.04456
  10 42 0.663636
  11 42 0.662807
  12 42 -1.03466
  13 42 -1.18317
  14 42 -1.12908
  15 42 0.686684
  16 42 0.577202
  17 42 -0.986549
  18 42 0.00364176
  19 42 -1.36583
  20 42 1.5712
200 20 840
  1 42 -1.058
  2 42 -0.978876
  3 42 -0.398482
  4 42 -0.158246
  5 42 -0.356228
  6 42 -0.525059
  7 42 -0.464221
  8 42 1.06836
  9 42 -1.13078
  10 42 -1.38084
  11 42 -0.151029
  12 42 0.661553
  13 42 0.557238
  14 42 0.901473
  15 42 -0.242019
  16 42 0.530122
  17 42 0.359082
  18 42 0.473742
  19 42 0.114675
  20 42 -1.85763
300 20 840
  1 42 -1.30718
  2 42 -1.69712
  3 42 -0.431833
  4 42 -0.656948
  5 42 0.89353
  6 42 0.119159
  7 42 -1.26972
  8 42 -1.13106
  9 42 0.782469
  10 42 0.618882
  11 42 1.01618
  12 42 1.2006
  13 42 -0.124316
  14 42 1.2084
  15 42 0.210117
  16 42 0.0183487
  17 42 -0.261678
  18 42 -0.708489
  19 42 -0.310243
  20 42 0.761358
400 20 840
  1 42 0.0614887
  2 42 -0.172428
  3 42 -2.66176
  4 42 0.916656
  5 42 -3.13647
  6 42 0.0660112
  7 42 -0.551008
  8 42 0.327371
  9 42 0.00639281
  10 42 1.8026
  11 42 0.237562
  12 42 0.735469
  13 42 1.43216
  14 42 0.204961
  15 42 0.248747
  16 42 -0.263097
  17 42 -0.296972
  18 42 -0.0259005
  19 42 0.568902
  20 42 -2.64927
500 20 840
  1 42 -0.488016
  2 42 -1.27937
  3 42 -0.227605
  4 42 -1.20189
  5 42 -0.0418411
  6 42 -0.899861
  7 42 0.476237
  8 42 0.871446
  9 42 -0.617663
  10 42 1.06612
  11 42 -0.808553
  12 42 0.872633
  13 42 -0.759473
  14 42 -0.794505
  15 42 1.45284
  16 42 0.413621
  17 42 -2.23139
  18 42 -1.12121
  19 42 0.8748
  20 42 0.165216
600 20 840
  1 42 0.137054
  2 42 1.72147
  3 42 -1.08247
  4 42 -0.634944
  5 42 2.15349
  6 42 -1.44758
  7 42 -0.291183
  8 42 -0.59629
  9 42 0.750606
  10 42 1.87536
  11 42 0.791414
  12 42 -0.321133
  13 42 -0.644975
  14 42 -0.331611
  15 42 1.00722
  16 42 0.231562
  17 42 0.0435884
  18 42 -0.799228
  19 42 1.89614
  20 42 0.56591
700 20 840
  1 42 0.5011
  2 42 -0.812817
  3 42 -1.58012
  4 42 0.495824
  5 42 1.31679
  6 42 0.427886
  7 42 1.29194
  8 42 -0.712031
  9 42 -0.452717
  10 42 -1.43004
  11 42 0.32125
