# Chunk-averaged data for fix sternForces and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount c_sternComp
0 20 840
  1 42 -0.106806
  2 42 -0.106806
  3 42 -0.106806
  4 42 -0.106806
  5 42 -0.106806
  6 42 -0.106806
  7 42 -0.106806
  8 42 -0.106806
  9 42 -0.106806
  10 42 -0.106806
  11 42 -0.106806
  12 42 -0.106806
  13 42 -0.106806
  14 42 -0.106806
  15 42 -0.106806
  16 42 -0.106806
  17 42 -0.106806
  18 42 -0.106806
  19 42 -0.106806
  20 42 -0.106806
100 20 840
  1 42 -0.646438
  2 42 -1.2108
  3 42 1.74953
  4 42 0.59757
  5 42 -1.34917
  6 42 -1.04211
  7 42 -0.194839
  8 42 2.68788
  9 42 -0.904329
  10 42 0.306919
  11 42 1.02243
  12 42 1.65124
  13 42 0.283718
  14 42 -0.282255
  15 42 0.854115
  16 42 1.73587
  17 42 -1.09702
  18 42 -0.0238669
  19 42 -1.26818
  20 42 -1.72612
200 20 840
  1 42 1.76125
  2 42 -1.17928
  3 42 1.38498
  4 42 -1.16304
  5 42 -1.07524
  6 42 0.0530361
  7 42 1.33513
  8 42 1.73874
  9 42 -0.0185538
  10 42 -0.318479
  11 42 -1.56808
  12 42 -1.41156
  13 42 2.83925
  14 42 -0.727161
  15 42 -1.87747
  16 42 -2.96999
  17 42 1.84847
  18 42 1.09812
  19 42 0.393192
  20 42 -1.81604
300 20 840
  1 42 0.0405798
  2 42 1.44144
  3 42 2.69944
  4 42 -1.29179
  5 42 2.76175
  6 42 0.60773
  7 42 1.70821
  8 42 -1.28594
  9 42 1.19398
  10 42 -1.6311
  11 42 -0.708137
  12 42 -1.35735
  13 42 -0.77993
  14 42 0.193852
  15 42 0.487345
  16 42 2.00452
  17 42 -0.896011
  18 42 -0.897834
  19 42 -1.81112
  20 42 1.20104
400 20 840
  1 42 0.732722
  2 42 0.684963
  3 42 2.0872
  4 42 -2.25674
  5 42 1.17592
  6 42 0.915895
  7 42 2.25358
  8 42 -0.241967
  9 42 -0.736961
  10 42 -1.59926
  11 42 0.740444
  12 42 -0.209753
  13 42 0.448909
  14 42 -0.272982
  15 42 -0.222646
  16 42 -0.175946
  17 42 -1.1167
  18 42 -1.37241
  19 42 0.436844
  20 42 0.880521
500 20 840
  1 42 1.44719
  2 42 -1.28822
  3 42 -0.375167
  4 42 -0.774547
  5 42 -2.16711
  6 42 1.00986
  7 42 3.27971
  8 42 1.23124
  9 42 3.12404
  10 42 -1.31429
  11 42 0.992151
  12 42 -0.740927
  13 42 0.0981416
  14 42 0.0179492
  15 42 1.26865
  16 42 -0.212539
  17 42 0.31694
  18 42 0.384776
  19 42 4.22843
  20 42 -1.19395
600 20 840
  1 42 -0.473598
  2 42 -0.0340542
  3 42 1.62016
  4 42 -2.2172
  5 42 1.03276
  6 42 1.02038
  7 42 0.739531
  8 42 -0.767963
  9 42 0.133133
  10 42 -2.82496
  11 42 -2.192
  12 42 1.65703
  13 42 -0.446081
  14 42 -0.20284
  15 42 0.991574
  16 42 0.0638484
  17 42 1.30328
  18 42 -1.20038
  19 42 1.842
  20 42 -3.01476
700 20 840
  1 42 -0.881385
  2 42 0.552859
  3 42 -0.0206566
  4 42 1.44618
  5 42 0.124536
  6 42 1.09292
  7 42 0.34854
  8 42 -0.245819
  9 42 -1.15065
  10 42 -0.548843
  11 42 -1.3864
  12 42 1.85043
  13 42 1.18017
  14 42 -0.00309296
  15 42 -1.59021
  16 42 0.136803
  17 42 -1.80419
  18 42 0.522038
  19 42 3.74611
  20 42 -2.52052
800 20 840
  1 42 -0.307064
  2 42 3.94822
  3 42 -0.808554
  4 42 0.788621
  5 42 0.613474
  6 42 2.28279
  7 42 -0.721747
  8 42 -1.03412
  9 42 -2.64759
  10 42 2.57187
  11 42 -3.42559
  12 42 -0.175667
  13 42 -1.17552
  14 42 -0.736415
  15 42 -0.149456
  16 42 2.21488
  17 42 -1.00324
  18 42 -0.78918
  19 42 -4.91171
  20 42 3.34333
900 20 840
  1 42 0.935463
  2 42 2.10594
  3 42 -0.378305
  4 42 0.313602
  5 42 -1.41505
  6 42 0.00861398
  7 42 -1.16524
  8 42 0.299547
  9 42 -1.37786
  10 42 -1.57423
  11 42 -1.75324
  12 42 1.55256
  13 42 -1.11345
  14 42 0.179529
  15 42 0.566792
  16 42 0.152724
  17 42 -1.53398
  18 42 1.78919
  19 42 -2.43253
  20 42 0.00214848
1000 20 840
  1 42 -1.93852
  2 42 -0.732731
  3 42 1.61312
  4 42 -0.362708
  5 42 1.56188
  6 42 -0.269198
  7 42 -0.875165
  8 42 0.118411
  9 42 -0.463859
  10 42 -1.90418
  11 42 0.342423
  12 42 2.69123
  13 42 -1.19399
  14 42 0.292072
  15 42 -1.41554
  16 42 1.14526
  17 42 1.5905
  18 42 -1.10542
  19 42 1.79291
  20 42 0.628654
1100 20 840
  1 42 -1.26842
  2 42 0.628783
  3 42 -1.35554
  4 42 1.17768
  5 42 -0.486735
  6 42 2.72936
  7 42 -2.33877
  8 42 -0.904671
  9 42 -0.667707
  10 42 0.25592
  11 42 -0.431066
  12 42 2.21433
  13 42 -1.3845
  14 42 2.69211
  15 42 0.902788
  16 42 -1.46601
  17 42 0.660929
  18 42 -0.0421667
  19 42 1.18469
  20 42 -0.375762
1200 20 840
  1 42 -2.6169
  2 42 -1.95049
  3 42 -1.43171
  4 42 0.265869
  5 42 -2.11341
