# Chunk-averaged data for fix tensions and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount v_netTension
0 20 840
  1 42 -4.91366
  2 42 -4.91366
  3 42 -4.91366
  4 42 -4.91366
  5 42 -4.91366
  6 42 -4.91366
  7 42 -4.91366
  8 42 -4.91366
  9 42 -4.91366
  10 42 -4.91366
  11 42 -4.91366
  12 42 -4.91366
  13 42 -4.91366
  14 42 -4.91366
  15 42 -4.91366
  16 42 -4.91366
  17 42 -4.91366
  18 42 -4.91366
  19 42 -4.91366
  20 42 -4.91366
100 20 840
  1 42 -4.38803
  2 42 -6.85861
  3 42 -8.92983
  4 42 -7.70045
  5 42 -7.39064
  6 42 -5.40942
  7 42 -3.0755
  8 42 -5.43231
  9 42 -3.50249
  10 42 -5.74669
  11 42 -4.76017
  12 42 -4.11006
  13 42 -8.99213
  14 42 -3.13918
  15 42 -6.6666
  16 42 -5.9461
  17 42 -3.35922
  18 42 -4.93564
  19 42 -7.27245
  20 42 -6.76406
200 20 840
  1 42 -5.89816
  2 42 -5.68836
  3 42 -7.4511
  4 42 -7.83591
  5 42 -5.78769
  6 42 -6.41306
  7 42 -2.51772
  8 42 -4.82354
  9 42 -6.49865
  10 42 -4.59612
  11 42 -6.94313
  12 42 -6.3734
  13 42 -5.79324
  14 42 -6.37321
  15 42 -5.0097
  16 42 -3.65226
  17 42 -3.66363
  18 42 -6.91805
  19 42 -7.30478
  20 42 -4.18705
300 20 840
  1 42 -6.42349
  2 42 -2.64982
  3 42 -3.80243
  4 42 -5.0612
  5 42 -3.10059
  6 42 -4.49768
  7 42 -3.72067
  8 42 -6.03341
  9 42 -5.36257
  10 42 -5.94038
  11 42 -4.75262
  12 42 -7.06995
  13 42 -3.48949
  14 42 -4.83233
  15 42 -3.8208
  16 42 -4.8318
  17 42 -3.38015
  18 42 -6.26853
  19 42 -3.66882
  20 42 -3.27603
400 20 840
  1 42 -6.01119
  2 42 -2.40182
  3 42 -4.40176
  4 42 -3.40295
  5 42 -3.94342
  6 42 -4.72949
  7 42 -3.84603
  8 42 -8.31492
  9 42 -2.18068
  10 42 -4.64429
  11 42 -4.4933
  12 42 -4.10771
  13 42 -4.82015
  14 42 -3.70565
  15 42 -6.6721
  16 42 -7.70787
  17 42 -5.18168
  18 42 -4.18088
  19 42 -4.54734
  20 42 -7.19265
500 20 840
  1 42 -3.51515
  2 42 -8.17563
  3 42 -3.10336
  4 42 -1.75338
  5 42 -5.11031
  6 42 -7.24005
  7 42 -5.12161
  8 42 -5.13942
  9 42 -4.56343
  10 42 -4.12835
  11 42 -5.56994
  12 42 -7.65613
  13 42 -6.30623
  14 42 -6.45988
  15 42 -4.22273
  16 42 -6.56639
  17 42 -5.84436
  18 42 -5.4197
  19 42 -4.8441
  20 42 -4.98327
600 20 840
  1 42 -2.63533
  2 42 -2.79185
  3 42 -4.01084
  4 42 -5.46292
  5 42 -6.18643
  6 42 -4.18727
  7 42 -6.23319
  8 42 -2.86196
  9 42 -6.47655
  10 42 -5.17983
  11 42 -6.16815
  12 42 -4.19965
  13 42 -4.75586
  14 42 -6.80991
  15 42 -3.85033
  16 42 -5.783
  17 42 -4.01459
  18 42 -3.43258
  19 42 -5.47891
  20 42 -6.25925
700 20 840
  1 42 -4.85904
  2 42 -1.22697
  3 42 -4.7869
  4 42 -6.1716
  5 42 -7.78342
  6 42 -3.0097
  7 42 -6.08442
  8 42 -5.87885
  9 42 -6.18852
  10 42 -3.98948
  11 42 -4.01224
  12 42 -5.77653
  13 42 -5.49914
  14 42 -2.62499
  15 42 -6.09964
  16 42 -7.13252
  17 42 -3.40116
  18 42 -1.69692
  19 42 -5.20234
  20 42 -8.10713
800 20 840
  1 42 -5.4405
  2 42 -4.74119
  3 42 -4.41164
  4 42 -7.65993
  5 42 -4.02983
  6 42 -8.72213
  7 42 -6.92498
  8 42 -4.85206
  9 42 -3.39423
  10 42 -4.04854
  11 42 -7.21757
  12 42 -1.67771
  13 42 -7.42808
  14 42 -5.99537
  15 42 -5.1555
  16 42 -2.54805
  17 42 -7.80393
  18 42 -4.84001
  19 42 -4.24465
  20 42 -4.2665
900 20 840
  1 42 -5.27238
  2 42 -6.67107
  3 42 -5.02626
  4 42 -7.51007
  5 42 -3.8071
  6 42 -7.51685
  7 42 -4.79328
  8 42 -3.93659
  9 42 -5.70502
  10 42 -7.12732
  11 42 -4.23924
  12 42 -2.76265
  13 42 -7.47948
  14 42 -3.84224
  15 42 -7.59019
  16 42 -2.53518
  17 42 -4.90009
  18 42 -5.40757
  19 42 -5.58346
  20 42 -5.14121
1000 20 840
  1 42 -5.0811
  2 42 -3.93386
  3 42 -7.21029
  4 42 -7.65826
  5 42 -4.67461
  6 42 -2.5719
  7 42 -5.74698
  8 42 -3.08315
  9 42 -4.74329
  10 42 -7.13628
  11 42 -4.68986
  12 42 -2.84847
  13 42 -6.59419
  14 42 -4.85447
  15 42 -7.30524
  16 42 -8.46688
  17 42 -5.04121
  18 42 -3.97118
  19 42 -5.70764
  20 42 -8.1456
1100 20 840
  1 42 -6.00833
  2 42 -4.71156
  3 42 -4.51849
  4 42 -4.13276
  5 42 -5.48597
  6 42 -3.89913
  7 42 -3.99538
  8 42 -4.16496
  9 42 -7.49682
  10 42 -5.3658
  11 42 -4.38792
  12 42 -6.66568
  13 42 -3.72946
  14 42 -7.98029
  15 42 -4.13513
  16 42 -3.95275
  17 42 -6.40585
  18 42 -6.2858
  19 42 -4.64171
  20 42 -1.86229
1200 20 840
  1 42 -3.18411
  2 42 -6.45803
  3 42 -5.9296
  4 42 -3.31471
  5 42 -3.31566
  6 42 -7.36503
  7 42 -5.76986
  8 42 -6.41813
  9 42 -5.51586
  10 42 -6.17659
  11 42 -5.21834
  12 42 -5.64806
  13 42 -2.56611
  14 42 -7.96859
  15 42 -5.14045
  16 42 -6.14075
  17 42 -6.06018
  18 42 -7.42718
  19 42 -5.87829
  20 42 -4.8716
1300 20 840
  1 42 -3.63903
  2 42 -5.56415
  3 42 -4.4765
  4 42 -4.90915
  5 42 -5.4719
  6 42 -6.56071
  7 42 -4.75898
  8 42 -4.80535
  9 42 -2.44173
  10 42 -8.05955
  11 42 -5.65545
  12 42 -4.04557
  13 42 -4.07928
  14 42 -3.23605
  15 42 -2.55357
  16 42 -5.61036
  17 42 -1.69179
  18 42 -5.09577
  19 42 -5.56198
  20 42 -7.00885
1400 20 840
  1 42 -4.34318
  2 42 -2.83904
  3 42 -4.55993
  4 42 -5.15235
  5 42 -5.07136
  6 42 -5.60357
  7 42 -4.05777
  8 42 -4.96593
  9 42 -5.71463
  10 42 -5.70765
  11 42 -7.78776
  12 42 -2.85385
  13 42 -3.4355
  14 42 -3.6257
  15 42 -5.84499
  16 42 -3.52039
  17 42 -3.44586
  18 42 -8.172
  19 42 -6.35075
  20 42 -7.21063
1500 20 840
  1 42 -8.05696
  2 42 -2.80785
  3 42 -4.72711
  4 42 -5.89495
  5 42 -4.67185
  6 42 -4.88675
  7 42 -3.76911
  8 42 -3.78289
  9 42 -2.09423
  10 42 -6.4832
  11 42 -4.55344
  12 42 -4.66421
  13 42 -6.91169
  14 42 -2.60352
  15 42 -4.46668
  16 42 -4.93748
  17 42 -5.61777
  18 42 -5.69463
  19 42 -6.80457
  20 42 -2.05559
1600 20 840
  1 42 -4.40614
  2 42 -3.26388
  3 42 -7.34333
  4 42 -6.02624
  5 42 -4.03533
  6 42 -3.32047
  7 42 -5.23146
  8 42 -8.08025
  9 42 -4.93978
  10 42 -4.37166
  11 42 -3.23485
  12 42 -4.77427
  13 42 -7.26768
  14 42 -2.5541
  15 42 -4.37087
  16 42 -8.84075
