# Chunk-averaged data for fix tensions and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount v_netTension
0 20 840
  1 42 -1.95856
  2 42 -1.95856
  3 42 -1.95856
  4 42 -1.95856
  5 42 -1.95856
  6 42 -1.95856
  7 42 -1.95856
  8 42 -1.95856
  9 42 -1.95856
  10 42 -1.95856
  11 42 -1.95856
  12 42 -1.95856
  13 42 -1.95856
  14 42 -1.95856
  15 42 -1.95856
  16 42 -1.95856
  17 42 -1.95856
  18 42 -1.95856
  19 42 -1.95856
  20 42 -1.95856
100 20 840
  1 42 -1.76916
  2 42 -4.03027
  3 42 -5.95173
  4 42 -4.84661
  5 42 -4.16684
  6 42 -2.49928
  7 42 -0.278768
  8 42 -2.62237
  9 42 -0.420348
  10 42 -2.5479
  11 42 -1.8978
  12 42 -1.24292
  13 42 -5.41906
  14 42 -0.453383
  15 42 -4.14007
  16 42 -2.75131
  17 42 -0.463564
  18 42 -1.92235
  19 42 -4.42332
  20 42 -3.93479
200 20 840
  1 42 -3.37595
  2 42 -3.62834
  3 42 -4.22089
  4 42 -5.55785
  5 42 -1.96166
  6 42 -3.77088
  7 42 0.268432
  8 42 -2.31358
  9 42 -3.24054
  10 42 -2.82958
  11 42 -4.33016
  12 42 -3.25504
  13 42 -1.08285
  14 42 -3.61433
  15 42 -1.32648
  16 42 -0.44704
  17 42 -1.01884
  18 42 -4.70001
  19 42 -3.11629
  20 42 -1.42283
300 20 840
  1 42 -4.87821
  2 42 2.09783
  3 42 -2.85759
  4 42 -2.01669
  5 42 -1.19429
  6 42 -3.36604
  7 42 -0.896083
  8 42 -4.83491
  9 42 -1.9921
  10 42 -4.14428
  11 42 -1.48454
  12 42 -3.41951
  13 42 -0.167369
  14 42 -2.66534
  15 42 -1.95836
  16 42 -1.38246
  17 42 -1.70374
  18 42 -3.50742
  19 42 -5.49957
  20 42 -0.741291
400 20 840
  1 42 -3.02342
  2 42 -1.80593
  3 42 -3.96167
  4 42 -1.17979
  5 42 -0.944368
  6 42 -2.72519
  7 42 -1.65735
  8 42 -4.0115
  9 42 -2.71442
  10 42 -2.11795
  11 42 0.716791
  12 42 -1.67795
  13 42 1.55072
  14 42 -0.483334
  15 42 -2.82738
  16 42 -4.00552
  17 42 -1.16512
  18 42 -1.65221
  19 42 -0.968278
  20 42 -2.71821
500 20 840
  1 42 -1.51583
  2 42 -3.55923
  3 42 -3.04256
  4 42 -0.139897
  5 42 -1.15046
  6 42 -2.10807
  7 42 -1.44394
  8 42 -1.3807
  9 42 -0.569692
  10 42 -1.1466
  11 42 -0.148932
  12 42 -2.73283
  13 42 -1.69024
  14 42 -4.44906
  15 42 -1.98045
  16 42 -3.37479
  17 42 -4.64944
  18 42 -1.47458
  19 42 -3.33414
  20 42 -2.61302
600 20 840
  1 42 -0.982346
  2 42 -1.66571
  3 42 -2.79794
  4 42 -1.16102
  5 42 -5.12919
  6 42 -0.749149
  7 42 -1.24453
  8 42 -1.63327
  9 42 -2.81904
  10 42 -2.89836
  11 42 -3.16836
  12 42 -3.40781
  13 42 -2.50294
  14 42 -2.67006
  15 42 -4.0405
  16 42 -2.64136
  17 42 -1.4925
  18 42 -2.16616
  19 42 1.85007
  20 42 -4.74657
700 20 840
  1 42 -2.808
  2 42 0.283898
  3 42 -2.4434
  4 42 -2.5704
  5 42 -3.83305
  6 42 -1.31351
  7 42 -2.7321
  8 42 -1.86778
  9 42 0.697278
  10 42 -2.7824
  11 42 -2.20741
  12 42 -2.07038
  13 42 -3.63479
  14 42 0.360793
  15 42 -1.76808
  16 42 -2.75879
  17 42 -2.24696
  18 42 -0.162777
  19 42 -1.57256
  20 42 -3.07665
800 20 840
  1 42 -1.27429
  2 42 -1.79704
  3 42 -0.117358
  4 42 -3.85206
  5 42 -1.94992
  6 42 -4.85774
  7 42 -3.67913
  8 42 -1.7353
  9 42 -3.44599
  10 42 -4.18371
  11 42 -1.99243
  12 42 -2.49407
  13 42 -1.77631
  14 42 -2.35996
  15 42 -3.73291
  16 42 0.0754926
  17 42 -2.05568
  18 42 -4.29685
  19 42 -2.99074
  20 42 -0.25326
900 20 840
  1 42 -1.8203
  2 42 -1.34518
  3 42 -1.71668
  4 42 -4.4798
  5 42 -1.92721
  6 42 -3.90228
  7 42 -3.06458
  8 42 -1.57707
  9 42 -0.757401
  10 42 -2.96458
  11 42 0.492081
  12 42 -2.61391
  13 42 -2.05817
  14 42 -2.77592
  15 42 -3.46979
  16 42 0.282845
  17 42 -3.70291
  18 42 -2.80112
  19 42 -3.45557
  20 42 -3.65422
1000 20 840
  1 42 -1.80191
  2 42 -3.43733
  3 42 -4.18515
  4 42 -1.81873
  5 42 -3.09692
  6 42 -2.15473
  7 42 -4.68294
  8 42 -3.62429
  9 42 -4.61463
  10 42 -5.98477
  11 42 -3.8409
  12 42 -2.68611
  13 42 -2.41896
  14 42 -0.198578
  15 42 -4.24661
  16 42 -4.53701
  17 42 -1.86309
  18 42 -2.52565
  19 42 -1.85634
  20 42 -6.04087
1100 20 840
  1 42 -1.6329
  2 42 -3.22797
  3 42 -3.22379
  4 42 -0.753331
  5 42 -2.12134
  6 42 -3.75355
  7 42 -2.11507
  8 42 -0.461226
  9 42 0.076178
  10 42 -3.47436
  11 42 -3.66863
  12 42 0.500015
  13 42 -3.88106
  14 42 -4.33015
  15 42 -2.54673
  16 42 -3.25565
  17 42 -5.46595
  18 42 -2.22116
  19 42 -1.27591
  20 42 -1.85813
1200 20 840
  1 42 -2.20716
  2 42 -1.04906
  3 42 -3.74743
  4 42 -2.86111
  5 42 -1.8319
  6 42 -4.43889
  7 42 -4.0133
  8 42 -1.96131
  9 42 -2.97682
  10 42 -1.38952
  11 42 -1.17957
  12 42 -1.59352
  13 42 -2.59417
  14 42 -2.45435
  15 42 -6.0556
  16 42 -3.01571
  17 42 -2.03627
  18 42 -0.864422
  19 42 -1.66996
  20 42 -3.32601
1300 20 840
  1 42 -1.10285
  2 42 -0.0504653
  3 42 -1.38186
  4 42 -3.1351
  5 42 -4.14687
  6 42 -0.345067
  7 42 -4.04838
  8 42 -1.11719
  9 42 1.61912
  10 42 -3.10106
  11 42 -1.3075
  12 42 -3.83467
  13 42 -1.08796
  14 42 -2.38194
  15 42 -1.99244
  16 42 -3.16545
  17 42 -1.03581
  18 42 -0.287572
  19 42 -2.70321
  20 42 -0.829645
1400 20 840
  1 42 -1.29434
  2 42 -2.56021
  3 42 -1.10983
  4 42 -3.99655
  5 42 -3.15722
  6 42 -1.28042
  7 42 -5.20583
  8 42 -1.30833
  9 42 0.100896
  10 42 -0.845796
  11 42 -2.48905
  12 42 -5.766
  13 42 -2.77829
  14 42 -2.02953
  15 42 -1.37723
  16 42 -1.14574
  17 42 -3.67127
  18 42 -5.32426
  19 42 -1.89463
  20 42 -0.551018
1500 20 840
  1 42 -1.27134
  2 42 -2.35874
  3 42 -2.2256
  4 42 -3.3718
  5 42 -4.40318
  6 42 -1.8342
  7 42 -0.988609
  8 42 -0.65775
  9 42 -0.588862
  10 42 -3.49471
  11 42 -3.4151
  12 42 -1.48781
  13 42 -1.42384
  14 42 -1.67649
  15 42 -0.393433
  16 42 -2.47068
  17 42 -1.67234
  18 42 -3.04136
  19 42 -0.831317
  20 42 -2.294
1600 20 840
  1 42 -3.89956
  2 42 -1.89246
  3 42 -4.1013
  4 42 -2.55045
  5 42 -3.5944
  6 42 -2.48455
  7 42 -1.58705
  8 42 -3.8353
  9 42 -2.1816
  10 42 -3.85285
  11 42 1.84079
  12 42 -0.434959
  13 42 -2.53674
  14 42 -1.19322
  15 42 -1.45907
  16 42 -3.54692
  17 42 -2.02573
  18 42 -1.10528
  19 42 0.739265
  20 42 -3.47113
1700 20 840
  1 42 -4.27081
  2 42 -3.56208
  3 42 -2.95956
  4 42 -1.17308
  5 42 -1.43628
  6 42 -4.74551
  7 42 -1.88561
  8 42 -2.97501
  9 42 -2.53585
  10 42 -2.81032
  11 42 -1.05899
  12 42 -3.12288
  13 42 -2.21119
  14 42 -4.23022
  15 42 -0.963343
  16 42 -2.14978
  17 42 -1.89554
  18 42 -2.2727
  19 42 -1.18163
  20 42 -0.985972
1800 20 840
  1 42 -3.12561
  2 42 -4.51923
  3 42 -2.08462
  4 42 -2.39212
  5 42 -4.53964
  6 42 -2.13299
  7 42 -2.09921
  8 42 -3.45325
  9 42 -1.67708
  10 42 1.24444
  11 42 -1.41511
  12 42 -3.11176
  13 42 -1.0762
  14 42 -3.50599
  15 42 -4.27766
  16 42 -4.35513
  17 42 -2.18471
