# Chunk-averaged data for fix tensions and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount v_netTension
0 20 840
  1 42 -8.24897
  2 42 -8.24897
  3 42 -8.24897
  4 42 -8.24897
  5 42 -8.24897
  6 42 -8.24897
  7 42 -8.24897
  8 42 -8.24897
  9 42 -8.24897
  10 42 -8.24897
  11 42 -8.24897
  12 42 -8.24897
  13 42 -8.24897
  14 42 -8.24897
  15 42 -8.24897
  16 42 -8.24897
  17 42 -8.24897
  18 42 -8.24897
  19 42 -8.24897
  20 42 -8.24897
100 20 840
  1 42 -7.43241
  2 42 -8.99057
  3 42 -12.3231
  4 42 -11.278
  5 42 -10.3931
  6 42 -8.80727
  7 42 -7.2043
  8 42 -8.51082
  9 42 -7.38255
  10 42 -9.86506
  11 42 -6.49531
  12 42 -7.46831
  13 42 -10.9877
  14 42 -6.70256
  15 42 -9.49303
  16 42 -9.39894
  17 42 -6.92195
  18 42 -9.38937
  19 42 -8.8276
  20 42 -10.7627
200 20 840
  1 42 -9.39394
  2 42 -8.95117
  3 42 -10.4344
  4 42 -10.875
  5 42 -8.23359
  6 42 -9.76901
  7 42 -6.37722
  8 42 -8.3733
  9 42 -8.93136
  10 42 -10.6991
  11 42 -7.99841
  12 42 -8.83781
  13 42 -6.62743
  14 42 -9.13678
  15 42 -9.97484
  16 42 -6.15295
  17 42 -7.76241
  18 42 -12.5553
  19 42 -8.90701
  20 42 -6.56539
300 20 840
  1 42 -8.94913
  2 42 -5.21268
  3 42 -5.91125
  4 42 -7.05422
  5 42 -4.9941
  6 42 -7.67664
  7 42 -7.02881
  8 42 -9.09454
  9 42 -7.44857
  10 42 -7.39285
  11 42 -7.90276
  12 42 -8.33617
  13 42 -6.13543
  14 42 -7.26687
  15 42 -7.68076
  16 42 -8.07625
  17 42 -7.58194
  18 42 -9.41309
  19 42 -6.06512
  20 42 -7.60608
400 20 840
  1 42 -9.45939
  2 42 -4.25661
  3 42 -7.75812
  4 42 -6.83466
  5 42 -8.45752
  6 42 -8.58938
  7 42 -8.52719
  8 42 -11.7051
  9 42 -7.55105
  10 42 -7.56614
  11 42 -6.48298
  12 42 -8.62797
  13 42 -6.5304
  14 42 -7.98305
  15 42 -7.3388
  16 42 -10.7296
  17 42 -7.60272
  18 42 -7.93775
  19 42 -9.4037
  20 42 -10.3963
500 20 840
  1 42 -6.12625
  2 42 -8.7886
  3 42 -9.22998
  4 42 -5.75767
  5 42 -9.03118
  6 42 -8.64761
  7 42 -7.43765
  8 42 -7.6128
  9 42 -7.55593
  10 42 -7.28047
  11 42 -9.09035
  12 42 -11.0418
  13 42 -10.7244
  14 42 -8.66094
  15 42 -8.29882
  16 42 -8.07751
  17 42 -8.88564
  18 42 -9.76648
  19 42 -7.10699
  20 42 -8.07161
600 20 840
  1 42 -7.53927
  2 42 -9.92799
  3 42 -8.83067
  4 42 -8.79101
  5 42 -9.63959
  6 42 -10.1704
  7 42 -7.9692
  8 42 -8.04324
  9 42 -10.6594
  10 42 -6.79298
  11 42 -10.0312
  12 42 -9.31107
  13 42 -7.97081
  14 42 -9.16782
  15 42 -10.3648
  16 42 -8.36919
  17 42 -7.79106
  18 42 -8.02177
  19 42 -8.88105
  20 42 -10.1186
700 20 840
  1 42 -7.6166
  2 42 -9.2272
  3 42 -9.01745
  4 42 -8.78321
  5 42 -10.0004
  6 42 -7.90577
  7 42 -10.6006
  8 42 -7.55872
  9 42 -6.67379
  10 42 -7.38892
  11 42 -8.79945
  12 42 -6.92533
  13 42 -9.06348
  14 42 -7.45551
  15 42 -8.59741
  16 42 -11.7989
  17 42 -9.91185
  18 42 -6.55324
  19 42 -7.54684
  20 42 -12.6375
800 20 840
  1 42 -9.32691
  2 42 -7.24351
  3 42 -6.39736
  4 42 -11.4056
  5 42 -7.92829
  6 42 -10.1151
  7 42 -8.91163
  8 42 -7.31595
  9 42 -7.82506
  10 42 -7.53957
  11 42 -8.47651
  12 42 -9.48087
  13 42 -11.0548
  14 42 -11.1865
  15 42 -6.94276
  16 42 -5.32597
  17 42 -7.74364
  18 42 -8.05516
  19 42 -8.77023
  20 42 -6.99364
900 20 840
  1 42 -8.54067
  2 42 -8.86631
  3 42 -9.08421
  4 42 -9.07788
  5 42 -9.93472
  6 42 -8.87621
  7 42 -7.44253
  8 42 -6.17809
  9 42 -5.33302
  10 42 -7.94536
  11 42 -7.99025
  12 42 -9.33089
  13 42 -9.67456
  14 42 -6.78506
  15 42 -9.17664
  16 42 -6.03634
  17 42 -9.02022
  18 42 -9.79059
  19 42 -8.11262
  20 42 -7.65804
1000 20 840
  1 42 -8.91183
  2 42 -8.92136
  3 42 -7.52367
  4 42 -9.14433
  5 42 -9.03894
  6 42 -7.49257
  7 42 -7.53122
  8 42 -8.1744
  9 42 -10.4583
  10 42 -9.05272
  11 42 -7.64504
  12 42 -7.42206
  13 42 -10.54
  14 42 -7.62439
  15 42 -11.0038
  16 42 -9.89077
  17 42 -9.26395
  18 42 -5.87789
  19 42 -8.36502
  20 42 -9.87331
1100 20 840
  1 42 -8.40561
  2 42 -10.1332
  3 42 -8.13049
  4 42 -7.84536
  5 42 -8.49809
  6 42 -9.4345
  7 42 -8.29489
  8 42 -7.68567
  9 42 -11.6553
  10 42 -9.20885
  11 42 -10.6591
  12 42 -8.50582
  13 42 -8.06064
  14 42 -10.1085
  15 42 -8.45638
  16 42 -9.67082
  17 42 -10.1372
