# Chunk-averaged data for fix tensions and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount v_netTension
0 20 840
  1 42 -1.41359e-11
  2 42 -1.70096e-11
  3 42 -2.33002e-11
  4 42 -2.09424e-11
  5 42 -2.77412e-11
  6 42 -1.98535e-11
  7 42 -1.88342e-11
  8 42 -1.93703e-11
  9 42 -1.98174e-11
  10 42 -1.07562e-11
  11 42 -2.02224e-11
  12 42 -4.15334e-12
  13 42 5.28328e-11
  14 42 -1.84648e-11
  15 42 2.71364e-10
  16 42 -8.24201e-12
  17 42 -1.59415e-11
  18 42 -3.0668e-11
  19 42 -1.86594e-11
  20 42 -1.54855e-11
100 20 840
  1 42 0.027197
  2 42 -1.89938
  3 42 -2.68061
  4 42 -2.99886
  5 42 -2.57924
  6 42 -0.751558
  7 42 0.836919
  8 42 1.20594
  9 42 1.69991
  10 42 -0.188923
  11 42 0.391083
  12 42 0.232849
  13 42 -1.65317
  14 42 0.116462
  15 42 -1.48542
  16 42 -0.74255
  17 42 1.80532
  18 42 0.964121
  19 42 -1.83209
  20 42 -1.08456
200 20 840
  1 42 -1.89979
  2 42 -2.10206
  3 42 -2.19541
  4 42 -2.16732
  5 42 -1.09576
  6 42 -2.49335
  7 42 -0.385955
  8 42 1.05937
  9 42 -2.32672
  10 42 -1.35941
  11 42 -1.70154
  12 42 0.336582
  13 42 -0.782196
  14 42 -2.36097
  15 42 0.924329
  16 42 1.11411
  17 42 -0.195294
  18 42 -2.13429
  19 42 -1.65994
  20 42 0.363612
300 20 840
  1 42 -0.465662
  2 42 0.754191
  3 42 -0.346874
  4 42 -1.36583
  5 42 1.17533
  6 42 -0.408219
  7 42 -1.45663
  8 42 -1.30606
  9 42 -0.968465
  10 42 0.176198
  11 42 -0.365891
  12 42 0.0919754
  13 42 0.34428
  14 42 0.583415
  15 42 0.711582
  16 42 0.058277
  17 42 -0.614575
  18 42 -3.18279
  19 42 -3.58183
  20 42 0.923074
400 20 840
  1 42 -0.347482
  2 42 1.16054
  3 42 0.931889
  4 42 0.858569
  5 42 0.155902
  6 42 0.555667
  7 42 -0.243283
  8 42 -3.00817
  9 42 -3.605
  10 42 0.492883
  11 42 0.525014
  12 42 0.567535
  13 42 1.25305
  14 42 0.667226
  15 42 -2.26337
  16 42 -2.59518
  17 42 -1.02479
  18 42 -1.1623
  19 42 2.04557
  20 42 -0.470619
500 20 840
  1 42 -0.242038
  2 42 -1.55373
  3 42 -0.0602716
  4 42 1.78295
  5 42 0.379447
  6 42 0.288035
  7 42 -2.66599
  8 42 -1.59419
  9 42 -0.899036
  10 42 -1.97277
  11 42 1.61596
  12 42 -2.65949
  13 42 0.809109
  14 42 -1.09925
  15 42 -0.494921
  16 42 -0.499081
  17 42 -1.1597
  18 42 -1.50049
  19 42 -1.15563
  20 42 -1.28375
600 20 840
  1 42 -0.896779
  2 42 0.197714
  3 42 -0.846581
  4 42 1.45137
  5 42 -1.09465
  6 42 0.126941
  7 42 -0.175663
  8 42 0.00937312
  9 42 0.829423
  10 42 -1.54398
