# Chunk-averaged data for fix tensions and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount v_netTension
0 20 840
  1 42 -3.20834e-11
  2 42 -3.73281e-11
  3 42 -4.1659e-11
  4 42 -3.43998e-11
  5 42 -3.50832e-11
  6 42 -3.78263e-11
  7 42 -3.51116e-11
  8 42 -3.90133e-11
  9 42 -3.62912e-11
  10 42 -2.56018e-11
  11 42 -3.69373e-11
  12 42 -2.8761e-11
  13 42 -3.85645e-11
  14 42 -3.6772e-11
  15 42 -4.46395e-11
  16 42 -3.94013e-11
  17 42 -3.70559e-11
  18 42 -4.18278e-11
  19 42 -3.95686e-11
  20 42 -2.92975e-11
100 20 840
  1 42 0.377649
  2 42 -2.55385
  3 42 -2.30211
  4 42 -3.12111
  5 42 -2.18613
  6 42 -0.456077
  7 42 0.212171
  8 42 0.959743
  9 42 1.09141
  10 42 0.853813
  11 42 0.0403313
  12 42 0.695296
  13 42 -2.25182
  14 42 0.646552
  15 42 -2.1065
  16 42 -0.0547424
  17 42 1.58476
  18 42 -0.411262
  19 42 -0.993713
  20 42 -1.12639
200 20 840
  1 42 -0.859276
  2 42 -1.94801
  3 42 -2.30239
  4 42 -3.19715
  5 42 -0.23384
  6 42 -2.29773
  7 42 -1.0222
  8 42 1.97163
  9 42 -0.30541
  10 42 -4.0139
  11 42 -2.90429
  12 42 0.273578
  13 42 -2.07176
  14 42 -0.671134
  15 42 0.551849
  16 42 1.01947
  17 42 -0.854531
  18 42 -1.13346
  19 42 -1.17361
  20 42 1.04101
300 20 840
  1 42 -0.102532
  2 42 -2.01732
  3 42 -1.94815
  4 42 -2.09123
  5 42 -0.644116
  6 42 -0.628095
  7 42 -0.644391
  8 42 -2.25016
  9 42 -0.928288
  10 42 -2.29344
  11 42 0.873957
  12 42 1.54623
  13 42 -0.29283
  14 42 -1.36296
  15 42 0.297428
  16 42 0.564997
  17 42 -0.93242
  18 42 -0.0734165
  19 42 -2.48562
  20 42 -0.932743
400 20 840
  1 42 0.571934
  2 42 -1.35521
  3 42 -2.02518
  4 42 0.964353
  5 42 0.339967
  6 42 0.664225
  7 42 -0.00655993
  8 42 -2.54235
  9 42 -1.8233
  10 42 -0.918234
  11 42 3.11122
  12 42 2.02507
  13 42 0.737738
  14 42 -2.26806
  15 42 -0.351176
  16 42 -1.87549
  17 42 1.07275
  18 42 -1.01134
  19 42 0.175702
  20 42 -2.41348
500 20 840
  1 42 -1.2615
  2 42 -0.114944
  3 42 0.705264
  4 42 1.66645
  5 42 1.91823
  6 42 -1.03425
  7 42 -0.207355
  8 42 -1.17901
  9 42 -1.85216
  10 42 -0.385448
  11 42 0.757571
  12 42 -0.368517
  13 42 -0.26731
  14 42 -3.49062
  15 42 0.0948569
  16 42 -0.595004
  17 42 -1.05571
  18 42 -0.264467
  19 42 -0.50693
  20 42 1.39824
600 20 840
  1 42 -0.783829
  2 42 -1.48895
  3 42 0.478611
  4 42 -0.768227
  5 42 -0.176071
  6 42 -0.08737
  7 42 -0.247692
  8 42 0.893675
  9 42 0.548292
  10 42 -2.05856
  11 42 -1.54821
  12 42 0.0591838
  13 42 0.363846
  14 42 0.0120748
  15 42 -0.702821
  16 42 -1.69463
  17 42 1.90554
  18 42 1.55771
  19 42 -0.504937
  20 42 -0.666494
700 20 840
  1 42 -1.23066
  2 42 -0.697118
  3 42 -2.28152
