# Chunk-averaged data for fix tensions and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount v_netTension
0 20 840
  1 42 -2.96835e-11
  2 42 -2.92768e-11
  3 42 -2.86878e-11
  4 42 -2.86878e-11
  5 42 -2.93195e-11
  6 42 -2.93104e-11
  7 42 -2.88565e-11
  8 42 -2.9069e-11
  9 42 -2.91568e-11
  10 42 -2.82107e-11
  11 42 -2.86927e-11
  12 42 -2.98821e-11
  13 42 -2.81197e-11
  14 42 -2.99725e-11
  15 42 -2.90558e-11
  16 42 -2.98177e-11
  17 42 -2.9578e-11
  18 42 -2.91127e-11
  19 42 -2.91033e-11
  20 42 -2.81197e-11
100 20 840
  1 42 0.124312
  2 42 -0.0509667
  3 42 0.08124
  4 42 -0.137873
  5 42 0.0891475
  6 42 -0.167867
  7 42 -0.0172762
  8 42 -0.314819
  9 42 -0.0761411
  10 42 0.0584126
  11 42 0.0590574
  12 42 0.010534
  13 42 -0.104437
  14 42 0.0581626
  15 42 -0.123008
  16 42 -0.169708
  17 42 -0.0354513
  18 42 0.0922558
  19 42 -0.0486296
  20 42 -0.0683061
200 20 840
  1 42 -0.130429
  2 42 -0.174632
  3 42 0.514197
  4 42 -0.0511886
  5 42 0.193796
  6 42 -0.253147
  7 42 -0.23279
  8 42 -0.0678498
  9 42 -0.381743
  10 42 0.00237641
  11 42 -0.0105081
  12 42 0.04374
  13 42 0.0429855
  14 42 -0.312051
  15 42 -0.0686058
  16 42 -0.234658
  17 42 0.12935
  18 42 0.0638033
  19 42 0.0234377
  20 42 -0.128843
300 20 840
  1 42 -0.0910298
  2 42 -0.359203
  3 42 0.502418
  4 42 0.0210307
  5 42 0.00965296
  6 42 0.100588
  7 42 0.0877291
  8 42 -0.10391
  9 42 -0.350135
  10 42 -0.0890081
  11 42 -0.434642
  12 42 -0.0357522
  13 42 0.207308
  14 42 -0.233087
  15 42 0.0861051
  16 42 0.676128
  17 42 -0.0685401
  18 42 0.162491
  19 42 0.0348796
  20 42 -0.310416
400 20 840
  1 42 0.0180724
  2 42 -0.446745
  3 42 -0.392122
  4 42 0.269556
  5 42 0.155371
  6 42 0.00911297
  7 42 0.0530417
  8 42 -0.0546539
  9 42 -0.0681397
  10 42 -0.0209508
  11 42 -0.349724
  12 42 0.104611
  13 42 0.202852
  14 42 -0.259719
  15 42 0.196954
  16 42 0.463283
  17 42 -0.152485
  18 42 0.0245479
  19 42 -0.572762
  20 42 -0.245855
500 20 840
  1 42 -0.0224182
  2 42 -0.353361
  3 42 -0.198216
  4 42 -0.013657
  5 42 -0.0211065
  6 42 -0.0390271
  7 42 0.0625284
  8 42 -0.219287
  9 42 -0.476131
  10 42 -0.114732
  11 42 -0.433007
  12 42 0.0557207
  13 42 0.416771
  14 42 -0.158801
  15 42 0.0562559
  16 42 0.428465
  17 42 0.142465
  18 42 0.0797157
  19 42 -0.0898638
  20 42 -0.281266
600 20 840
  1 42 0.238631
  2 42 -0.0315891
  3 42 0.0754772
  4 42 0.202957
  5 42 0.200436
  6 42 0.167628
  7 42 0.132004
  8 42 -0.423437
  9 42 -0.405583
  10 42 0.16931
  11 42 -0.229041
  12 42 -0.0089942
  13 42 0.246144
  14 42 -0.0874152
  15 42 0.281997
  16 42 0.425497
  17 42 0.058824
  18 42 0.0333146
  19 42 -0.0306032
  20 42 -0.133482
700 20 840
  1 42 0.176943
  2 42 -0.119425
  3 42 0.124345
  4 42 0.140189
  5 42 0.0715503
  6 42 0.0529905
  7 42 0.0239474
  8 42 -0.429055
  9 42 -0.298081
  10 42 0.113916
  11 42 -0.358359
  12 42 -0.107195
  13 42 0.429492
  14 42 -0.13621
  15 42 0.223782
  16 42 -1.52829
  17 42 0.0448251
  18 42 0.118489
  19 42 -0.788396
  20 42 0.177135
800 20 840
  1 42 -0.0880437
  2 42 -0.230164
  3 42 0.430405
  4 42 0.166089
  5 42 0.00855822
  6 42 -0.579508
  7 42 -0.429823
  8 42 -0.331469
  9 42 -0.130715
  10 42 0.00117745
  11 42 -0.265508
  12 42 -0.380068
  13 42 1.02757
  14 42 -0.293794
  15 42 -0.312119
