# Chunk-averaged data for fix tensions and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount v_netTension
0 20 840
  1 42 -1.60272e-12
  2 42 8.24757e-12
  3 42 4.06463e-12
  4 42 4.06463e-12
  5 42 1.66415e-12
  6 42 -3.9371e-12
  7 42 3.156e-12
  8 42 1.9105e-13
  9 42 2.78087e-12
  10 42 1.22878e-12
  11 42 -1.84814e-13
  12 42 3.12308e-12
  13 42 2.89043e-12
  14 42 7.32016e-12
  15 42 1.09577e-12
  16 42 -4.13829e-12
  17 42 3.51684e-12
  18 42 -3.9713e-13
  19 42 -3.73102e-12
  20 42 2.89043e-12
100 20 840
  1 42 -0.188202
  2 42 -1.40053
  3 42 -0.597444
  4 42 -0.506104
  5 42 -0.397157
  6 42 0.33078
  7 42 -0.572199
  8 42 1.01929
  9 42 0.150417
  10 42 0.31242
  11 42 0.254181
  12 42 -0.0961781
  13 42 0.239276
  14 42 -1.39173
  15 42 -0.276834
  16 42 0.66227
  17 42 0.206497
  18 42 0.686908
  19 42 -0.0802593
  20 42 0.245547
200 20 840
  1 42 0.324914
  2 42 -0.431385
  3 42 0.208138
  4 42 -0.0208624
  5 42 -0.134234
  6 42 0.477631
  7 42 -0.16732
  8 42 0.440951
  9 42 0.182001
  10 42 -0.136855
  11 42 -0.394576
  12 42 0.482817
  13 42 0.268672
  14 42 -1.17478
  15 42 1.11024
  16 42 0.208402
  17 42 -0.501524
  18 42 -1.72974
  19 42 -1.09612
  20 42 0.705775
300 20 840
  1 42 1.58537
  2 42 1.3772
  3 42 0.281502
  4 42 1.03885
  5 42 -0.253361
  6 42 -0.019456
  7 42 1.19783
  8 42 0.412928
  9 42 -1.83569
  10 42 0.573538
  11 42 1.66678
  12 42 -0.389369
  13 42 0.62659
  14 42 -0.927556
  15 42 -0.00621711
  16 42 -0.244033
  17 42 0.427615
  18 42 0.171093
  19 42 0.237387
  20 42 -0.757774
400 20 840
  1 42 0.129851
  2 42 0.702544
  3 42 0.48368
  4 42 0.887948
  5 42 -0.587733
  6 42 -0.339332
  7 42 1.39317
  8 42 -0.620612
  9 42 -1.52777
  10 42 -0.115029
  11 42 2.26452
  12 42 -0.559021
  13 42 0.286731
  14 42 0.0366284
  15 42 -0.0921719
  16 42 -1.22002
  17 42 0.235783
  18 42 0.141359
  19 42 1.24381
  20 42 0.922266
500 20 840
  1 42 0.0486866
  2 42 -0.942326
  3 42 -0.548538
  4 42 0.783224
  5 42 0.313569
  6 42 -0.200366
  7 42 -0.760946
  8 42 -0.0476518
  9 42 2.75808
  10 42 -0.468917
  11 42 -1.81084
  12 42 0.539878
  13 42 -0.360406
  14 42 -1.35861
  15 42 0.86258
  16 42 -1.15696
  17 42 -0.922214
  18 42 -0.362031
  19 42 0.144212
  20 42 0.587434
600 20 840
  1 42 0.418734
  2 42 -0.886321
  3 42 1.28782
  4 42 0.874195
  5 42 -0.184723
  6 42 0.48148
  7 42 -0.674269
  8 42 0.262438
  9 42 -0.638433
  10 42 0.955196
  11 42 -0.218601
  12 42 0.453963
  13 42 -0.0624781
  14 42 -0.680047
  15 42 0.929778
  16 42 0.10728
  17 42 1.39099
  18 42 0.152841
  19 42 -0.848254
  20 42 0.592801
700 20 840
  1 42 0.597046
  2 42 -0.0292015
  3 42 -0.388544
  4 42 -0.444086
  5 42 -0.121981
  6 42 0.444839
  7 42 -0.508282
  8 42 1.05539
  9 42 -0.7371
  10 42 0.430374
  11 42 0.332861
  12 42 1.43803
  13 42 0.857869
  14 42 -0.736779
  15 42 -0.206128
  16 42 0.465815
  17 42 0.835069
  18 42 0.166251
  19 42 2.21371
  20 42 -0.588873
800 20 840
  1 42 -0.0137623
  2 42 -0.252506
  3 42 1.10553
  4 42 0.0655404
  5 42 -0.312611
  6 42 0.150473
  7 42 -0.390168
  8 42 -0.614594
  9 42 0.247656
  10 42 0.463467
  11 42 -0.527049
  12 42 -0.542635
  13 42 -0.168645
  14 42 -0.000364136
  15 42 0.521702
  16 42 0.521069
  17 42 -1.05657
  18 42 0.37812
  19 42 -0.888592
  20 42 0.170209
900 20 840
  1 42 0.422508
  2 42 0.328038
  3 42 -0.116004
  4 42 0.246832
  5 42 0.0292926
  6 42 -0.868265
  7 42 0.511011
  8 42 -1.09126
  9 42 0.649434
  10 42 0.136384
  11 42 -0.49983
  12 42 -0.867025
  13 42 0.590152
  14 42 0.858242
  15 42 0.022213
  16 42 -0.215694
  17 42 0.389158
  18 42 0.182374
  19 42 -0.0433993
  20 42 -0.422732
1000 20 840
  1 42 -0.244834
  2 42 0.556215
  3 42 0.220193
  4 42 0.301887
  5 42 -0.370753
  6 42 -0.473991
  7 42 0.0661737
  8 42 -0.367604
  9 42 -0.436205
  10 42 0.49223
  11 42 -0.0680969
  12 42 -0.889189
  13 42 0.0916402
  14 42 0.112581
  15 42 -0.428927
  16 42 0.0520534
  17 42 -0.618429
  18 42 0.663059
  19 42 -1.64999
  20 42 0.485669
1100 20 840
  1 42 -0.37393
  2 42 0.00665883
  3 42 -0.752427
  4 42 0.670677
  5 42 0.46384
  6 42 0.132387
  7 42 -0.0849857
  8 42 0.210753
  9 42 0.764739
  10 42 -0.668566
  11 42 -0.329606
  12 42 -0.090956
  13 42 0.176636
  14 42 -0.0291289
  15 42 -0.363643
  16 42 0.0717433
  17 42 -0.265341
  18 42 -1.02224
  19 42 -0.506559
  20 42 -1.03214
1200 20 840
  1 42 -0.0244879
  2 42 -0.165217
  3 42 0.561272
  4 42 -0.401903
  5 42 0.659338
  6 42 0.298673
  7 42 0.871228
  8 42 -0.565611
  9 42 -0.817387
  10 42 -0.336821
  11 42 0.157286
  12 42 -0.0590095
  13 42 0.705281
  14 42 -0.445183
  15 42 0.0070583
  16 42 0.13269
  17 42 -0.0707507
  18 42 -0.627888
  19 42 1.96718
  20 42 -0.352975
1300 20 840
  1 42 -0.03663
  2 42 -0.118498
  3 42 -0.100296
  4 42 -0.375831
  5 42 0.19392
  6 42 0.482153
  7 42 0.0260905
  8 42 -0.968371
  9 42 0.748658
  10 42 -0.508396
  11 42 0.123207
  12 42 -0.113456
  13 42 0.686428
  14 42 0.13489
  15 42 0.0807808
  16 42 0.231607
  17 42 0.229371
  18 42 -1.47047
  19 42 0.989384
  20 42 -0.040556
1400 20 840
  1 42 0.0223964
  2 42 0.387286
  3 42 -0.54975
  4 42 -0.160126
  5 42 -0.212528
  6 42 -0.0964837
  7 42 -0.587392
  8 42 -0.209087
  9 42 0.0941555
  10 42 0.246474
  11 42 -0.0360677
  12 42 0.330052
  13 42 -0.976029
  14 42 -0.106136
  15 42 0.0803513
  16 42 0.433934
  17 42 0.13379
  18 42 -0.803925
  19 42 -0.82617
  20 42 -0.497836
1500 20 840
  1 42 0.174265
  2 42 0.6249
  3 42 0.602756
  4 42 -0.232107
  5 42 0.0774844
  6 42 -0.299118
  7 42 -0.324376
  8 42 0.241656
  9 42 0.0817325
  10 42 -0.583004
  11 42 0.0242067
  12 42 -0.804132
  13 42 -0.164958
  14 42 0.433152
  15 42 -0.366236
  16 42 0.446826
  17 42 0.842617
  18 42 -0.619372
  19 42 0.211081
  20 42 0.014499
1600 20 840
  1 42 0.15682
  2 42 0.108371
  3 42 -0.0620349
  4 42 -0.391532
  5 42 0.0384416
  6 42 0.228826
  7 42 0.00842533
  8 42 -0.229463
  9 42 -0.0314702
  10 42 -0.349748
  11 42 -0.0190408
  12 42 -0.831351
  13 42 0.630569
  14 42 -0.0364403
  15 42 -0.0167099
  16 42 -0.15731
  17 42 -0.36663
  18 42 0.0377053
  19 42 -0.407089
  20 42 0.159112
1700 20 840
  1 42 0.282199
  2 42 0.154064
  3 42 0.262764
  4 42 -0.145104
  5 42 0.104804
  6 42 0.209325
  7 42 -0.0421817
  8 42 -0.0333615
  9 42 0.289937
  10 42 -0.3843
  11 42 -0.0109534
  12 42 0.0947756
  13 42 0.997738
  14 42 0.448862
  15 42 0.084164
  16 42 0.270795
  17 42 -0.435425
  18 42 0.240521
  19 42 -0.0933506
  20 42 0.535507
1800 20 840
  1 42 0.529599
  2 42 0.129265
  3 42 -0.0195863
  4 42 0.178297
  5 42 -0.0415033
  6 42 1.09189
  7 42 0.252658
  8 42 0.157643
  9 42 0.625261
  10 42 0.283142
  11 42 -0.0872459
