# Chunk-averaged data for fix tensions and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount v_netTension
0 20 640
  1 32 1.38406e-11
  2 32 -1.14626e-11
  3 32 3.08096e-12
  4 32 1.87683e-11
  5 32 -2.07624e-12
  6 32 -3.36849e-11
  7 32 -1.44375e-11
  8 32 1.23586e-12
  9 32 -3.59485e-12
  10 32 -1.70588e-11
  11 32 6.63789e-13
  12 32 5.71675e-13
  13 32 -1.07923e-11
  14 32 -3.14071e-12
  15 32 -1.39454e-11
  16 32 5.06506e-12
  17 32 -4.95491e-12
  18 32 5.46692e-12
  19 32 1.91135e-11
  20 32 3.05233e-11
100 20 640
  1 32 -0.283465
  2 32 0.0390411
  3 32 0.442668
  4 32 -0.39969
  5 32 -0.235034
  6 32 -0.816067
  7 32 0.421103
  8 32 -0.0653879
  9 32 0.314378
  10 32 0.566255
  11 32 0.325548
  12 32 0.407598
  13 32 -1.3562
  14 32 -0.462551
  15 32 0.221693
  16 32 0.505153
  17 32 0.0921215
  18 32 0.47482
  19 32 0.202614
  20 32 -0.42383
200 20 640
  1 32 -0.469299
  2 32 -0.0187194
  3 32 0.606449
  4 32 -1.69419
  5 32 -0.969629
  6 32 -1.66436
  7 32 0.466103
  8 32 -0.17782
  9 32 0.201134
  10 32 0.701186
  11 32 0.414973
  12 32 0.528412
  13 32 -2.65358
  14 32 -1.59738
  15 32 -0.120453
  16 32 0.574111
  17 32 -0.121785
  18 32 0.444226
  19 32 0.24486
  20 32 -0.457478
300 20 640
  1 32 -0.24314
  2 32 -0.0641116
  3 32 0.725171
  4 32 -2.55726
  5 32 -1.71583
  6 32 -2.32371
  7 32 0.315288
  8 32 -0.263647
  9 32 0.106222
  10 32 0.901238
  11 32 -0.148408
  12 32 0.708345
  13 32 -3.79026
  14 32 -2.66897
  15 32 -0.35128
  16 32 0.397473
  17 32 -0.624159
  18 32 0.146494
  19 32 0.57137
  20 32 -0.344158
400 20 640
  1 32 -0.349792
  2 32 -0.0183768
  3 32 0.737952
  4 32 -2.53766
  5 32 -1.57259
  6 32 -2.11459
  7 32 0.266166
  8 32 0.462854
  9 32 -0.165155
  10 32 1.13209
  11 32 -0.578688
  12 32 0.828984
  13 32 -3.58411
  14 32 -3.11674
  15 32 -0.461424
  16 32 0.361418
  17 32 -0.511525
  18 32 -0.0758337
  19 32 0.72312
  20 32 -0.350921
500 20 640
  1 32 -0.830843
  2 32 -0.253653
  3 32 0.726996
  4 32 -1.81309
  5 32 -1.07946
  6 32 -1.44147
  7 32 0.149027
  8 32 0.934766
  9 32 -0.179491
  10 32 1.00715
  11 32 -0.627693
  12 32 1.02615
  13 32 -2.27809
  14 32 -2.52967
  15 32 -0.625238
  16 32 -0.069809
  17 32 -0.721503
  18 32 -0.166078
  19 32 0.801359
  20 32 -0.501631
600 20 640
  1 32 -0.556509
  2 32 -0.382043
  3 32 0.115895
  4 32 -1.05598
  5 32 -0.527269
  6 32 -0.617466
  7 32 -0.0144177
  8 32 0.941255
  9 32 -0.0244005
  10 32 0.228088
  11 32 -0.464402
  12 32 1.08697
  13 32 -1.55558
  14 32 -1.38954
  15 32 -0.0316709
  16 32 0.0179527
  17 32 -0.510718
  18 32 -0.119775
  19 32 -0.080665
  20 32 -0.252252
700 20 640
  1 32 -0.355743
  2 32 -0.913201
  3 32 -0.166539
  4 32 0.581013
  5 32 0.232563
  6 32 -0.133647
  7 32 -0.0566873
  8 32 0.853024
  9 32 0.059811
  10 32 -0.0577136
  11 32 -0.51625
  12 32 0.733054
  13 32 -0.43982
  14 32 0.0198116
  15 32 0.771999
  16 32 0.0306164
  17 32 -0.627649
  18 32 -0.215163
  19 32 -0.9574
  20 32 -0.101376
800 20 640
  1 32 -0.525709
  2 32 -1.0846
  3 32 -0.408938
  4 32 1.53586
  5 32 0.877669
  6 32 0.583174
  7 32 0.0488956
  8 32 0.364347
  9 32 0.279041
  10 32 -0.480019
  11 32 -0.124137
  12 32 0.15307
  13 32 0.579982
  14 32 1.28839
  15 32 0.775949
  16 32 -0.699756
  17 32 -0.455303
  18 32 -0.104416
  19 32 -1.31697
  20 32 -0.0555986
900 20 640
  1 32 -0.718243
  2 32 -0.847715
  3 32 -0.750389
  4 32 1.87087
  5 32 0.864747
  6 32 1.00875
  7 32 -0.220689
  8 32 0.00265373
  9 32 0.154421
  10 32 -1.00824
  11 32 0.0568202
  12 32 -0.681739
  13 32 0.9289
  14 32 2.41077
  15 32 0.485233
  16 32 -1.05113
  17 32 0.00859049
  18 32 0.164576
  19 32 -1.30192
  20 32 -0.209564
1000 20 640
  1 32 -0.0207899
  2 32 -0.415224
  3 32 -0.550834
  4 32 1.82562
  5 32 0.783416
  6 32 1.22592
  7 32 0.204744
  8 32 -0.0875745
  9 32 -0.110285
  10 32 -1.11435
  11 32 0.372804
  12 32 -1.03736
  13 32 1.32232
  14 32 3.0213
  15 32 0.537154
  16 32 -0.737658
  17 32 0.29078
  18 32 0.262625
  19 32 -1.02845
  20 32 0.0993561
1100 20 640
  1 32 0.227599
  2 32 -0.318074
  3 32 -0.0957557
  4 32 1.63645
  5 32 0.599307
  6 32 1.56749
  7 32 0.058279
  8 32 -0.00856994
  9 32 0.0842779
