# Chunk-averaged data for fix tensions and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount v_netTension
0 20 640
  1 32 -2.22188e-10
  2 32 -2.22032e-10
  3 32 -2.21821e-10
  4 32 -2.21821e-10
  5 32 -2.21801e-10
  6 32 -2.21932e-10
  7 32 -2.21912e-10
  8 32 -2.22066e-10
  9 32 -2.21855e-10
  10 32 -2.22156e-10
  11 32 -2.21818e-10
  12 32 -2.2191e-10
  13 32 -2.21641e-10
  14 32 -2.22138e-10
  15 32 -2.2173e-10
  16 32 -2.21691e-10
  17 32 -2.21827e-10
  18 32 -2.2226e-10
  19 32 -2.22143e-10
  20 32 -2.21567e-10
100 20 640
  1 32 -0.41893
  2 32 0.282222
  3 32 0.26151
  4 32 -0.669671
  5 32 -0.11036
  6 32 -0.93301
  7 32 0.426488
  8 32 0.102632
  9 32 -0.0281574
  10 32 0.121411
  11 32 0.0565708
  12 32 -0.158009
  13 32 -1.11087
  14 32 -0.7086
  15 32 1.73126
  16 32 -0.475058
  17 32 0.0614409
  18 32 0.0853273
  19 32 0.360849
  20 32 0.296749
200 20 640
  1 32 -0.884629
  2 32 0.395619
  3 32 0.584601
  4 32 -0.966048
  5 32 -0.70841
  6 32 -2.24398
  7 32 0.673259
  8 32 -0.192787
  9 32 -0.342534
  10 32 0.0896217
  11 32 -0.224654
  12 32 -0.0895795
  13 32 -2.07947
  14 32 -1.46436
  15 32 3.09213
  16 32 -0.617648
  17 32 -0.298065
  18 32 0.0640795
  19 32 0.815226
  20 32 0.58541
300 20 640
  1 32 -0.85792
  2 32 0.595553
  3 32 0.981433
  4 32 -0.878736
  5 32 -0.798914
  6 32 -3.01493
  7 32 0.720909
  8 32 -0.452455
  9 32 -0.408698
  10 32 0.562648
  11 32 -0.360394
  12 32 0.324434
  13 32 -2.99804
  14 32 -1.86111
  15 32 4.69066
  16 32 0.101882
  17 32 -0.324862
  18 32 0.0120103
  19 32 1.37528
  20 32 0.709107
400 20 640
  1 32 -0.954319
  2 32 0.232808
  3 32 1.06719
  4 32 -1.23868
  5 32 -0.890676
  6 32 -2.66841
  7 32 0.841258
  8 32 -0.503031
  9 32 -0.225902
  10 32 0.337556
  11 32 -0.50366
  12 32 0.633887
  13 32 -3.38598
  14 32 -1.87907
  15 32 4.89141
  16 32 0.051564
  17 32 -0.255446
  18 32 -0.186617
  19 32 1.9001
  20 32 0.918594
500 20 640
  1 32 -1.01347
  2 32 -0.00340025
  3 32 0.813359
  4 32 -1.24121
  5 32 -0.331653
  6 32 -1.77295
  7 32 0.7481
  8 32 -0.124295
  9 32 0.015872
  10 32 0.279684
  11 32 -0.707456
  12 32 0.409043
  13 32 -2.20617
  14 32 -1.92328
  15 32 3.79153
  16 32 0.420628
  17 32 -0.265697
  18 32 -0.21236
  19 32 1.70895
  20 32 0.938343
600 20 640
  1 32 -0.878444
  2 32 0.121679
  3 32 0.729715
  4 32 -0.187127
  5 32 0.143557
  6 32 -0.984483
  7 32 0.403155
  8 32 0.235898
  9 32 0.201885
  10 32 0.0973219
