# Chunk-averaged data for fix tensions and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount v_netTension
0 20 640
  1 32 -7.34165e-11
  2 32 -7.33063e-11
  3 32 -7.24253e-11
  4 32 -7.25447e-11
  5 32 -7.31029e-11
  6 32 -7.34914e-11
  7 32 -7.37412e-11
  8 32 -7.33186e-11
  9 32 -7.25705e-11
  10 32 -7.36568e-11
  11 32 -7.39418e-11
  12 32 -7.30181e-11
  13 32 -7.25042e-11
  14 32 -7.24174e-11
  15 32 -7.31078e-11
  16 32 -7.41051e-11
  17 32 -7.29332e-11
  18 32 -7.44504e-11
  19 32 -7.24843e-11
  20 32 -7.31529e-11
100 20 640
  1 32 -0.400848
  2 32 0.285994
  3 32 0.454743
  4 32 -0.791719
  5 32 -0.232319
  6 32 -1.01405
  7 32 0.619114
  8 32 -0.150666
  9 32 -0.125905
  10 32 0.361541
  11 32 0.102738
  12 32 -0.0245208
  13 32 -1.60364
  14 32 -0.796801
  15 32 1.86251
  16 32 -0.255119
  17 32 0.145436
  18 32 0.122949
  19 32 0.534772
  20 32 0.245484
200 20 640
  1 32 -0.604581
  2 32 0.222597
  3 32 0.754805
  4 32 -2.00183
  5 32 -0.809125
  6 32 -2.13505
  7 32 1.01104
  8 32 -0.585232
  9 32 -0.371275
  10 32 0.533178
  11 32 -0.0882651
  12 32 -0.0734741
  13 32 -2.7443
  14 32 -1.73377
  15 32 2.64711
  16 32 -0.756538
  17 32 0.017737
  18 32 -0.0764618
  19 32 0.996158
  20 32 0.54696
300 20 640
  1 32 -0.693832
  2 32 0.432133
  3 32 1.01846
  4 32 -2.62244
  5 32 -1.09581
  6 32 -2.84666
  7 32 0.86469
  8 32 -0.643306
  9 32 -0.588124
  10 32 0.798305
  11 32 -0.392626
  12 32 0.253498
  13 32 -3.39305
  14 32 -2.45099
  15 32 3.34082
  16 32 -0.5183
  17 32 -0.265253
  18 32 -0.128298
  19 32 1.66483
  20 32 0.526687
400 20 640
  1 32 -0.842036
  2 32 0.193498
  3 32 0.971491
  4 32 -2.85913
  5 32 -1.08859
  6 32 -3.04843
  7 32 0.764662
  8 32 -0.48771
  9 32 -0.7199
  10 32 0.329458
  11 32 -0.89902
  12 32 0.0114373
  13 32 -3.75653
  14 32 -2.76404
  15 32 3.18407
  16 32 -0.531599
  17 32 -0.666094
  18 32 -0.0913146
  19 32 2.16243
  20 32 0.371624
500 20 640
  1 32 -0.936317
  2 32 -0.24424
  3 32 0.859872
  4 32 -2.4469
  5 32 -0.448001
  6 32 -2.00328
  7 32 0.559286
  8 32 0.0105419
  9 32 -0.458768
  10 32 0.420466
  11 32 -0.754494
  12 32 0.150835
  13 32 -2.85713
  14 32 -2.5834
  15 32 2.38136
  16 32 -0.47383
  17 32 -0.803867
  18 32 -0.0833753
  19 32 1.81042
  20 32 0.503901
600 20 640
  1 32 -1.17688
  2 32 -0.390265
  3 32 0.328338
  4 32 -1.26747
  5 32 0.0943196
  6 32 -0.971373
  7 32 -0.0320718
  8 32 0.37199
  9 32 -0.284346
  10 32 0.34646
  11 32 -0.648417
  12 32 0.327495
  13 32 -1.55486
  14 32 -1.49248
  15 32 0.837142
  16 32 -0.227156
  17 32 -0.646439
  18 32 -0.141759
  19 32 0.717824
  20 32 0.298355
700 20 640
  1 32 -0.899293
  2 32 -0.718578
  3 32 -0.189422
  4 32 0.253892
  5 32 0.24004
  6 32 -0.291436
  7 32 -0.110939
  8 32 0.678345
  9 32 -0.362523
  10 32 0.365973
  11 32 -0.135717
  12 32 0.448374
  13 32 0.0818242
  14 32 0.232163
  15 32 -0.964635
  16 32 0.386941
  17 32 -0.544848
  18 32 -0.212608
  19 32 -0.394159
  20 32 -0.580946
800 20 640
  1 32 -0.777386
  2 32 -0.91824
  3 32 -0.660385
  4 32 1.28486
  5 32 0.840853
  6 32 0.698938
  7 32 -0.659622
  8 32 0.546398
  9 32 -0.170983
  10 32 0.166363
  11 32 0.58185
  12 32 0.482609
  13 32 1.84344
  14 32 1.34099
  15 32 -2.97349
  16 32 0.638804
  17 32 -0.3934
  18 32 -0.326323
  19 32 -1.90382
  20 32 -0.866503
900 20 640
  1 32 -0.704081
  2 32 -0.929484
  3 32 -1.37312
  4 32 1.99977
  5 32 1.06451
  6 32 1.47683
  7 32 -1.12086
  8 32 0.433963
  9 32 -0.401322
  10 32 -0.257044
  11 32 1.0118
  12 32 0.349554
  13 32 3.23577
  14 32 2.64706
  15 32 -4.2343
  16 32 0.961159
  17 32 0.103764
  18 32 -0.231747
  19 32 -3.15837
  20 32 -0.788231
1000 20 640
  1 32 -0.0662242
  2 32 -1.07666
  3 32 -1.51654
  4 32 2.46416
  5 32 0.649499
  6 32 1.99831
  7 32 -1.1799
  8 32 0.0749188
  9 32 -0.625468
  10 32 -0.34935
  11 32 1.70594
  12 32 0.746995
  13 32 3.81455
  14 32 3.4719
  15 32 -4.21845
  16 32 1.18336
  17 32 0.171305
  18 32 -0.334152
  19 32 -3.73254
  20 32 -0.785979
1100 20 640
  1 32 0.265839
  2 32 -0.755077
  3 32 -0.745129
  4 32 2.11612
  5 32 0.643756
  6 32 2.29851
  7 32 -1.11757
  8 32 -0.409321
  9 32 0.0471771
  10 32 -0.218634
  11 32 1.26114
  12 32 0.519996
  13 32 3.65264
  14 32 3.73048
  15 32 -3.98663
  16 32 1.47618
  17 32 0.274864
  18 32 -0.346981
  19 32 -3.56232
  20 32 -1.29124
1200 20 640
  1 32 0.84584
  2 32 -0.66552
  3 32 -0.759325
  4 32 1.47371
  5 32 0.312995
  6 32 2.01655
  7 32 -0.67565
  8 32 -0.329126
  9 32 -0.0027299
  10 32 -0.185783
  11 32 0.947863
  12 32 0.350544
  13 32 2.821
  14 32 2.93666
  15 32 -3.43555
  16 32 0.931461
  17 32 0.190913
  18 32 -0.133282
  19 32 -2.75131
  20 32 -0.872803
1300 20 640
  1 32 0.861364
  2 32 -0.0835279
  3 32 -0.607623
  4 32 0.13154
  5 32 -0.140357
  6 32 1.23404
  7 32 -0.457484
  8 32 -0.493769
  9 32 0.355196
  10 32 -0.151026
  11 32 0.224779
  12 32 0.13668
  13 32 1.19519
  14 32 1.22766
  15 32 -1.02657
  16 32 -0.00443154
  17 32 0.0426738
  18 32 -0.131129
  19 32 -1.00071
  20 32 -0.00276254
1400 20 640
  1 32 1.04093
  2 32 0.594047
  3 32 0.166555
  4 32 -0.49949
  5 32 -0.44767
  6 32 0.328606
  7 32 -0.0849566
  8 32 -0.304814
  9 32 0.489756
  10 32 -0.115005
  11 32 -0.337126
  12 32 0.197846
  13 32 -0.877905
  14 32 -0.823385
  15 32 1.98939
  16 32 -0.875729
  17 32 -0.271537
  18 32 0.229084
  19 32 1.46763
  20 32 1.00082
1500 20 640
  1 32 1.32809
  2 32 1.23109
  3 32 0.983978
  4 32 -0.982896
  5 32 -1.26819
  6 32 -0.219283
  7 32 0.715207
  8 32 0.182394
  9 32 1.32524
  10 32 0.149959
  11 32 -1.0102
  12 32 0.176819
  13 32 -2.4156
  14 32 -2.00989
  15 32 4.10738
  16 32 -1.27933
  17 32 -0.0917403
  18 32 0.187903
  19 32 3.63217
  20 32 1.38946
1600 20 640
  1 32 1.28482
  2 32 1.43767
  3 32 1.21822
  4 32 -2.13081
  5 32 -1.44414
  6 32 -1.46967
  7 32 0.376918
  8 32 0.0480144
  9 32 1.221
  10 32 0.287325
  11 32 -1.34109
  12 32 -0.00974061
  13 32 -3.48162
  14 32 -2.44164
  15 32 5.04031
  16 32 -1.77696
  17 32 -0.18872
  18 32 0.0611709
  19 32 4.37012
  20 32 1.66229
1700 20 640
  1 32 1.0728
  2 32 1.43542
  3 32 1.21037
  4 32 -2.70987
  5 32 -1.82756
  6 32 -1.88295
  7 32 0.609547
  8 32 0.115526
  9 32 0.994218
  10 32 0.0697575
  11 32 -1.12539
  12 32 -0.338947
  13 32 -4.01261
  14 32 -3.33796
  15 32 5.35213
  16 32 -2.59514
  17 32 -0.315853
  18 32 0.0211415
  19 32 4.55244
  20 32 2.02236
1800 20 640
  1 32 0.843562
  2 32 1.43311
  3 32 1.08562
  4 32 -2.37248
  5 32 -1.57817
  6 32 -1.70152
  7 32 0.578877
  8 32 0.189154
  9 32 0.847273
  10 32 0.195522
  11 32 -0.901795
  12 32 -0.447909
  13 32 -3.65563
  14 32 -3.07067
  15 32 4.61378
  16 32 -2.33712
  17 32 -0.123433
  18 32 0.473077
  19 32 3.18411
  20 32 1.89241
1900 20 640
  1 32 0.45169
  2 32 1.01628
  3 32 0.872049
  4 32 -1.28727
  5 32 -0.904826
  6 32 -1.61427
  7 32 0.401164
  8 32 0.151511
  9 32 0.282794
  10 32 -0.269996
  11 32 -0.23712
  12 32 -0.349376
  13 32 -2.62353
  14 32 -1.67093
  15 32 3.20558
  16 32 -1.56264
  17 32 -0.139507
  18 32 0.195479
  19 32 1.4446
  20 32 1.00164
2000 20 640
  1 32 0.565702
  2 32 -0.0547346
  3 32 0.0116009
  4 32 -0.472782
  5 32 -0.0972781
  6 32 -0.830736
  7 32 0.212831
  8 32 -0.041345
  9 32 0.0179001
  10 32 0.158596
  11 32 0.38813
  12 32 -0.254284
  13 32 -0.740749
  14 32 -0.614546
  15 32 0.901308
  16 32 -0.133801
  17 32 0.180619
  18 32 0.0798261
  19 32 -0.541917
  20 32 0.251455
2100 20 640
  1 32 -0.332702
  2 32 -0.670224
  3 32 -0.725347
  4 32 0.871707
  5 32 1.17567
  6 32 0.423076
  7 32 -0.163246
  8 32 0.0935124
  9 32 -0.138733
  10 32 -0.494934
  11 32 0.800734
  12 32 -0.200866
  13 32 1.15105
  14 32 0.0746754
  15 32 -1.86309
  16 32 0.571475
  17 32 0.319762
  18 32 -0.00751165
  19 32 -2.47365
  20 32 -0.398367
2200 20 640
  1 32 -1.01337
