# Chunk-averaged data for fix tensions and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount v_netTension
0 20 640
  1 32 -2.89573e-11
  2 32 -2.68845e-11
  3 32 -2.51127e-11
  4 32 -2.88657e-11
  5 32 -2.50973e-11
  6 32 -2.64923e-11
  7 32 -2.60188e-11
  8 32 -2.50412e-11
  9 32 -2.66993e-11
  10 32 -2.84097e-11
  11 32 -2.37447e-11
  12 32 -2.51087e-11
  13 32 -2.49661e-11
  14 32 -2.85781e-11
  15 32 -2.55146e-11
  16 32 -2.5684e-11
  17 32 -2.86462e-11
  18 32 -3.00197e-11
  19 32 -2.71592e-11
  20 32 -2.78499e-11
100 20 640
  1 32 -0.315594
  2 32 0.0436764
  3 32 0.29984
  4 32 -0.403595
  5 32 -0.108691
  6 32 -0.675825
  7 32 0.335261
  8 32 0.0744016
  9 32 0.285993
  10 32 0.441171
  11 32 0.255261
  12 32 0.342113
  13 32 -1.03451
  14 32 -0.395218
  15 32 0.225221
  16 32 0.405388
  17 32 0.0623513
  18 32 0.387973
  19 32 0.0701179
  20 32 -0.335484
200 20 640
  1 32 -0.477214
  2 32 -0.0750465
  3 32 0.426536
  4 32 -1.68882
  5 32 -0.614779
  6 32 -1.25955
  7 32 0.392192
  8 32 0.11305
  9 32 0.13656
  10 32 0.505529
  11 32 0.15718
  12 32 0.314698
  13 32 -1.88249
  14 32 -1.39787
  15 32 -0.294543
  16 32 0.295581
  17 32 -0.151516
  18 32 0.310568
  19 32 0.101017
  20 32 -0.412474
300 20 640
  1 32 -0.342251
  2 32 -0.159082
  3 32 0.558346
  4 32 -2.78665
  5 32 -1.09894
  6 32 -1.70575
  7 32 0.108416
  8 32 0.233356
  9 32 -0.0435352
  10 32 0.669348
  11 32 -0.388906
  12 32 0.582712
  13 32 -2.7061
  14 32 -2.46329
  15 32 -0.764328
  16 32 -0.0633568
  17 32 -0.568339
  18 32 0.0481017
  19 32 0.505262
  20 32 -0.321871
400 20 640
  1 32 -0.454569
  2 32 -0.0423215
  3 32 0.695187
  4 32 -2.62754
  5 32 -1.06429
  6 32 -1.55832
  7 32 -0.0231762
  8 32 1.00927
  9 32 -0.351342
  10 32 0.759881
  11 32 -0.818681
  12 32 0.861828
  13 32 -2.47688
  14 32 -2.96519
  15 32 -0.883845
  16 32 -0.254745
  17 32 -0.712074
  18 32 -0.22733
  19 32 0.706683
  20 32 -0.404157
500 20 640
  1 32 -0.817069
  2 32 -0.138894
  3 32 0.512114
  4 32 -1.96863
  5 32 -0.558585
  6 32 -1.2199
  7 32 -0.0766237
  8 32 1.12612
  9 32 -0.353116
  10 32 0.609067
  11 32 -0.592384
  12 32 0.872599
  13 32 -1.17678
  14 32 -2.46641
  15 32 -0.837773
  16 32 -0.517171
  17 32 -0.839813
  18 32 -0.333506
  19 32 0.750731
  20 32 -0.554168
600 20 640
  1 32 -0.928968
  2 32 -0.403437
  3 32 0.102967
  4 32 -1.05064
  5 32 -0.355772
  6 32 -0.552939
  7 32 -0.104957
  8 32 0.934854
  9 32 -0.116377
  10 32 -0.0118771
  11 32 -0.548716
  12 32 0.813197
  13 32 -0.811346
  14 32 -1.0803
  15 32 -0.148909
  16 32 -0.185904
  17 32 -0.554091
  18 32 -0.169215
  19 32 -0.0329213
  20 32 -0.407415
700 20 640
  1 32 -0.47481
  2 32 -1.00324
  3 32 -0.384562
  4 32 0.513306
  5 32 0.0663637
  6 32 -0.329005
  7 32 -0.0402192
  8 32 0.629615
  9 32 0.17478
