# Chunk-averaged data for fix tensions and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount v_netTension
0 20 640
  1 32 5.92928e-12
  2 32 1.04113e-12
  3 32 -5.62638e-12
  4 32 8.90532e-12
  5 32 2.54169e-12
  6 32 1.88023e-12
  7 32 -3.14341e-12
  8 32 -1.53211e-12
  9 32 -4.59865e-12
  10 32 5.58612e-12
  11 32 -1.92395e-12
  12 32 -5.96824e-12
  13 32 -1.59104e-11
  14 32 3.30085e-11
  15 32 2.36758e-12
  16 32 4.87235e-12
  17 32 -5.11792e-12
  18 32 3.10315e-12
  19 32 1.11424e-12
  20 32 -1.03613e-11
100 20 640
  1 32 -0.427062
  2 32 0.278941
  3 32 0.39018
  4 32 -0.763243
  5 32 -0.168326
  6 32 -0.981126
  7 32 0.569906
  8 32 -0.0401461
  9 32 -0.0827168
  10 32 0.284013
  11 32 0.0707474
  12 32 -0.0823029
  13 32 -1.43846
  14 32 -0.782528
  15 32 1.94226
  16 32 -0.385698
  17 32 0.176365
  18 32 0.0853804
  19 32 0.511706
  20 32 0.348133
200 20 640
  1 32 -0.663321
  2 32 0.285711
  3 32 0.768958
  4 32 -1.6624
  5 32 -0.775295
  6 32 -2.25792
  7 32 0.90972
  8 32 -0.622919
  9 32 -0.496528
  10 32 0.341498
  11 32 -0.309343
  12 32 -0.207825
  13 32 -2.72597
  14 32 -1.79086
  15 32 3.0537
  16 32 -0.90313
  17 32 0.0418069
  18 32 -0.147133
  19 32 0.947961
  20 32 0.680151
300 20 640
  1 32 -0.734976
  2 32 0.474935
  3 32 0.805979
  4 32 -2.10834
  5 32 -1.08648
  6 32 -3.04933
  7 32 0.933078
  8 32 -0.723382
  9 32 -0.613774
  10 32 0.713855
  11 32 -0.512641
  12 32 0.257182
  13 32 -3.4596
  14 32 -2.18725
  15 32 4.22708
  16 32 -0.466276
  17 32 -0.19289
  18 32 -0.0907617
  19 32 1.58096
  20 32 0.650246
400 20 640
  1 32 -1.00513
  2 32 0.0185198
  3 32 1.0037
  4 32 -2.50625
  5 32 -1.14154
  6 32 -3.10412
  7 32 0.910906
  8 32 -0.628454
  9 32 -0.583556
  10 32 0.524005
  11 32 -0.531748
  12 32 0.181061
  13 32 -3.59218
  14 32 -2.39855
  15 32 4.23747
  16 32 -0.311598
  17 32 -0.619931
  18 32 -0.0735954
  19 32 2.09702
  20 32 0.730508
500 20 640
  1 32 -1.08544
  2 32 -0.159174
  3 32 0.664881
  4 32 -2.27921
  5 32 -0.697801
  6 32 -2.00032
  7 32 0.761654
  8 32 -0.0442799
  9 32 -0.36727
  10 32 0.465326
  11 32 -0.85254
  12 32 0.366544
  13 32 -2.86008
  14 32 -2.30547
  15 32 3.02609
  16 32 -0.299738
  17 32 -0.696212
  18 32 -0.167634
  19 32 2.10536
  20 32 0.642336
600 20 640
  1 32 -1.14268
  2 32 -0.265167
  3 32 0.395939
  4 32 -0.812541
  5 32 0.155751
  6 32 -1.11298
  7 32 0.134936
  8 32 0.42018
  9 32 -0.542084
  10 32 0.463907
  11 32 -0.931111
  12 32 0.258896
  13 32 -1.59885
  14 32 -1.35949
  15 32 1.17608
  16 32 -0.0769519
  17 32 -0.778573
  18 32 -0.283576
  19 32 0.844511
  20 32 0.468317
700 20 640
  1 32 -1.14674
  2 32 -0.531015
  3 32 -0.00170794
  4 32 0.461061
  5 32 0.312222
  6 32 -0.193677
  7 32 0.0208668
  8 32 0.497905
  9 32 -0.656553
  10 32 0.268091
  11 32 -0.0210168
  12 32 0.185693
  13 32 0.247775
  14 32 -0.0480356
  15 32 -1.15307
  16 32 0.3742
  17 32 -0.617521
  18 32 -0.170441
  19 32 -0.451508
  20 32 -0.535942
800 20 640
  1 32 -0.751365
  2 32 -0.559489
  3 32 -0.343514
  4 32 1.39124
  5 32 0.826092
  6 32 0.975137
  7 32 -0.609971
  8 32 0.484327
  9 32 -0.441532
  10 32 -0.0606
  11 32 0.489303
  12 32 0.407176
  13 32 2.10476
  14 32 1.23353
  15 32 -3.60023
  16 32 0.668126
  17 32 -0.413425
  18 32 -0.238919
  19 32 -1.6821
  20 32 -0.823922
900 20 640
  1 32 -0.461723
  2 32 -0.400115
  3 32 -1.03482
  4 32 1.82511
  5 32 0.913757
  6 32 1.82648
  7 32 -0.985885
  8 32 0.28386
  9 32 -0.348785
  10 32 -0.686
  11 32 0.956627
  12 32 0.102462
  13 32 3.32339
  14 32 2.49526
  15 32 -5.21444
  16 32 0.856984
  17 32 -0.0564789
  18 32 -0.208257
  19 32 -3.09111
  20 32 -1.10918
1000 20 640
  1 32 -0.0994574
  2 32 -0.533606
  3 32 -1.13353
  4 32 1.82388
  5 32 0.661872
  6 32 2.33576
  7 32 -1.06974
  8 32 0.176997
  9 32 -0.406459
  10 32 -0.67895
  11 32 1.70047
  12 32 0.0542516
  13 32 4.1503
  14 32 3.04477
  15 32 -4.68946
  16 32 0.87473
  17 32 0.318473
  18 32 -0.376247
  19 32 -3.71886
  20 32 -1.0907
1100 20 640
  1 32 0.461163
  2 32 -0.346766
  3 32 -0.923941
  4 32 1.48558
  5 32 0.936072
  6 32 2.19196
  7 32 -0.775835
  8 32 0.0590125
  9 32 -0.196167
  10 32 -0.413974
  11 32 1.69794
  12 32 -0.104215
  13 32 4.0503
  14 32 3.45636
  15 32 -4.38508
  16 32 0.597189
  17 32 0.564315
  18 32 -0.588773
  19 32 -3.2145
  20 32 -1.62312
1200 20 640
  1 32 0.593524
  2 32 -0.240721
  3 32 -0.639759
  4 32 0.952189
  5 32 0.464004
  6 32 1.71659
  7 32 -0.448064
  8 32 -0.352828
  9 32 0.18974
  10 32 -0.467362
  11 32 1.30997
  12 32 -0.170149
  13 32 3.03242
  14 32 2.81463
  15 32 -3.34722
  16 32 0.38746
  17 32 0.409723
  18 32 -0.298521
  19 32 -2.31648
  20 32 -1.41244
1300 20 640
  1 32 0.923391
  2 32 0.222369
  3 32 -0.478299
  4 32 0.193717
  5 32 0.280726
  6 32 1.36265
  7 32 -0.379536
  8 32 -0.416738
  9 32 0.634143
  10 32 -0.294899
  11 32 0.91215
  12 32 -0.189197
  13 32 1.27258
  14 32 1.45861
  15 32 -1.05956
  16 32 0.0387707
  17 32 0.291687
  18 32 -0.13334
  19 32 -0.593761
  20 32 -0.542937
1400 20 640
  1 32 1.25453
  2 32 0.440189
  3 32 -0.15918
  4 32 -0.76869
  5 32 -0.622114
  6 32 0.339047
  7 32 0.0573785
  8 32 -0.285602
