# Chunk-averaged data for fix tensions and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount v_netTension
0 20 640
  1 32 1.46934e-11
  2 32 -3.89204e-11
  3 32 1.60942e-11
  4 32 1.46643e-11
  5 32 1.51967e-11
  6 32 1.52569e-11
  7 32 1.52894e-11
  8 32 1.5605e-11
  9 32 1.51834e-11
  10 32 1.5328e-11
  11 32 1.57581e-11
  12 32 -7.29553e-11
  13 32 1.51147e-11
  14 32 1.55163e-11
  15 32 1.54439e-11
  16 32 1.51287e-11
  17 32 1.43483e-11
  18 32 1.58025e-11
  19 32 1.50453e-11
  20 32 1.5034e-11
100 20 640
  1 32 -0.251999
  2 32 0.00765805
  3 32 0.633016
  4 32 -0.281307
  5 32 -0.389723
  6 32 -0.979251
  7 32 0.518809
  8 32 -0.216962
  9 32 0.367004
  10 32 0.745302
  11 32 0.374252
  12 32 0.591629
  13 32 -1.64211
  14 32 -0.490194
  15 32 0.0535449
  16 32 0.7034
  17 32 0.0787404
  18 32 0.541361
  19 32 0.302707
  20 32 -0.583899
200 20 640
  1 32 -0.396179
  2 32 -0.00103345
  3 32 0.876216
  4 32 -1.32133
  5 32 -1.38902
  6 32 -2.04311
  7 32 0.590936
  8 32 -0.523116
  9 32 0.270181
  10 32 0.960756
  11 32 0.52452
  12 32 0.674863
  13 32 -3.34931
  14 32 -1.59835
  15 32 -0.134859
  16 32 1.03742
  17 32 -0.182122
  18 32 0.479814
  19 32 0.350645
  20 32 -0.65096
300 20 640
  1 32 -0.155149
  2 32 0.0990357
  3 32 0.916741
  4 32 -2.11397
  5 32 -2.29726
  6 32 -2.81418
  7 32 0.620402
  8 32 -0.731183
  9 32 0.100717
  10 32 1.163
  11 32 0.039075
  12 32 1.00756
  13 32 -4.73906
  14 32 -2.7188
  15 32 -0.0125307
  16 32 1.15751
  17 32 -0.730692
  18 32 0.282003
  19 32 0.538434
  20 32 -0.561769
400 20 640
  1 32 -0.0769389
  2 32 0.173653
  3 32 0.765014
  4 32 -2.18042
  5 32 -2.34847
  6 32 -2.55711
  7 32 0.507307
  8 32 -0.403551
  9 32 -0.163709
  10 32 1.21693
  11 32 -0.45814
  12 32 1.22223
  13 32 -4.67738
  14 32 -3.15088
  15 32 -0.207633
  16 32 1.00169
  17 32 -0.870483
  18 32 0.0930939
  19 32 0.742996
  20 32 -0.324737
500 20 640
  1 32 -0.594895
  2 32 -0.274932
  3 32 0.965623
  4 32 -1.73324
  5 32 -1.67609
  6 32 -1.68425
  7 32 0.267799
  8 32 0.368551
  9 32 -0.161118
  10 32 0.991195
  11 32 -0.440802
  12 32 1.38041
  13 32 -3.24277
  14 32 -2.38471
  15 32 -0.403739
  16 32 0.582574
  17 32 -0.713697
  18 32 -0.0795965
  19 32 0.824329
  20 32 -0.413214
600 20 640
  1 32 -0.525742
  2 32 -0.563056
  3 32 0.0691871
  4 32 -1.11088
  5 32 -0.702706
  6 32 -0.926476
  7 32 -0.0246996
  8 32 0.841084
  9 32 0.216095
  10 32 0.383045
  11 32 -0.374712
  12 32 1.32891
  13 32 -1.89575
  14 32 -1.26386
  15 32 0.062215
  16 32 0.703911
  17 32 -0.706411
  18 32 -0.296647
  19 32 0.0269192
  20 32 -0.367327
700 20 640
  1 32 -0.366663
  2 32 -0.993164
  3 32 -0.45831
  4 32 0.0230679
  5 32 0.348144
