# Chunk-averaged data for fix tensions and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount v_netTension
0 20 640
  1 32 -2.61932e-12
  2 32 -1.7826e-13
  3 32 -2.39461e-12
  4 32 -1.2579e-12
  5 32 4.13874e-11
  6 32 -1.88246e-11
  7 32 -7.83708e-12
  8 32 -2.61969e-12
  9 32 2.80764e-12
  10 32 6.40791e-11
  11 32 1.78428e-11
  12 32 6.33721e-11
  13 32 1.27597e-11
  14 32 -3.04384e-12
  15 32 2.39668e-11
  16 32 3.57883e-12
  17 32 -8.53112e-13
  18 32 7.29061e-13
  19 32 7.26152e-12
  20 32 2.97502e-11
100 20 640
  1 32 -0.35823
  2 32 0.271562
  3 32 0.473072
  4 32 -0.690334
  5 32 -0.351877
  6 32 -1.04457
  7 32 0.641906
  8 32 -0.197691
  9 32 -0.134985
  10 32 0.448427
  11 32 0.161922
  12 32 0.092795
  13 32 -1.69506
  14 32 -0.797775
  15 32 1.60951
  16 32 0.0119835
  17 32 0.1854
  18 32 0.178751
  19 32 0.49024
  20 32 0.101563
200 20 640
  1 32 -0.597347
  2 32 0.134863
  3 32 0.804579
  4 32 -2.25417
  5 32 -0.86387
  6 32 -2.06182
  7 32 0.970309
  8 32 -0.543499
  9 32 -0.377815
  10 32 0.496911
  11 32 -0.116491
  12 32 -0.0364753
  13 32 -2.82941
  14 32 -1.86689
  15 32 1.8703
  16 32 -0.437648
  17 32 -0.127074
  18 32 -0.0195654
  19 32 0.94666
  20 32 0.308863
300 20 640
  1 32 -0.422139
  2 32 0.361819
  3 32 1.18363
  4 32 -3.08537
  5 32 -1.14461
  6 32 -2.63093
  7 32 0.978551
  8 32 -0.414496
  9 32 -0.41328
  10 32 1.00503
  11 32 -0.441658
  12 32 0.333735
  13 32 -3.22916
  14 32 -2.59467
  15 32 2.31904
  16 32 -0.430976
  17 32 -0.372441
  18 32 -0.20285
  19 32 1.69327
  20 32 0.26471
400 20 640
  1 32 -0.540208
  2 32 0.169161
  3 32 1.06738
  4 32 -3.10297
  5 32 -1.11901
  6 32 -2.66461
  7 32 1.02752
  8 32 -0.0839385
  9 32 -0.309803
  10 32 0.618096
  11 32 -0.687002
  12 32 -0.0516299
  13 32 -3.48464
  14 32 -2.75999
  15 32 1.99552
  16 32 -0.811974
  17 32 -0.721973
  18 32 -0.168218
  19 32 2.04347
  20 32 0.259866
500 20 640
  1 32 -0.95372
  2 32 -0.114991
  3 32 1.05241
  4 32 -2.76223
  5 32 -0.529757
  6 32 -1.76545
  7 32 0.704638
  8 32 0.350621
  9 32 -0.188135
  10 32 0.903312
  11 32 -0.817531
  12 32 0.239349
  13 32 -2.58919
  14 32 -2.4198
  15 32 1.31992
  16 32 -0.841857
  17 32 -0.773265
  18 32 -0.257581
  19 32 1.8486
  20 32 0.148961
600 20 640
  1 32 -0.907992
  2 32 -0.453419
  3 32 0.52695
  4 32 -1.47633
  5 32 -0.0422213
  6 32 -0.7973
  7 32 0.270916
  8 32 0.547251
  9 32 -0.124405
  10 32 0.562631
  11 32 -0.716671
  12 32 0.569681
  13 32 -1.49053
  14 32 -1.29328
  15 32 0.520614
  16 32 -0.376379
  17 32 -0.770096
  18 32 -0.288531
  19 32 0.754323
  20 32 0.080558
700 20 640
  1 32 -1.07063
  2 32 -0.765109
  3 32 -0.277058
  4 32 0.380101
  5 32 0.304381
  6 32 -0.118335
  7 32 -0.0383128
  8 32 0.751741
  9 32 -0.304526
  10 32 0.0350987
  11 32 -0.0478873
  12 32 0.626067
  13 32 0.00935502
  14 32 -0.146436
  15 32 -0.763101
  16 32 0.55584
  17 32 -0.515219
  18 32 -0.346369
  19 32 -0.393485
  20 32 -0.431357
800 20 640
  1 32 -0.976351
  2 32 -0.978114
  3 32 -0.78749
  4 32 1.55736
  5 32 0.702354
  6 32 0.682469
  7 32 -0.772714
  8 32 0.695364
  9 32 -0.325659
  10 32 -0.129701
  11 32 0.465182
  12 32 0.625296
  13 32 1.07882
  14 32 1.34211
  15 32 -1.83779
  16 32 0.701066
  17 32 -0.426602
  18 32 -0.172827
  19 32 -1.67347
  20 32 -0.38649
900 20 640
  1 32 -0.850912
  2 32 -1.1654
  3 32 -1.6915
  4 32 2.33932
  5 32 0.751493
  6 32 1.11445
  7 32 -1.34276
  8 32 0.312676
  9 32 -0.222681
  10 32 -0.591647
  11 32 1.06665
  12 32 0.611782
  13 32 2.13359
  14 32 2.25279
  15 32 -2.5317
  16 32 1.08669
  17 32 0.0609009
  18 32 0.0253543
  19 32 -3.21855
  20 32 -0.250515
1000 20 640
  1 32 -0.31252
  2 32 -1.0726
  3 32 -1.84193
  4 32 2.72227
  5 32 0.524319
  6 32 1.69846
  7 32 -1.20485
  8 32 -0.192984
  9 32 -0.326703
  10 32 -0.813967
  11 32 1.58524
  12 32 0.0610188
  13 32 2.63119
  14 32 3.26562
  15 32 -2.64802
  16 32 1.32952
  17 32 0.408049
  18 32 -0.00473218
  19 32 -3.79819
  20 32 -0.149697
1100 20 640
  1 32 0.0321914
  2 32 -1.09038
  3 32 -1.50494
  4 32 2.71511
  5 32 0.535094
  6 32 1.92783
  7 32 -1.03284
  8 32 -0.358311
  9 32 -0.142754
  10 32 -0.831233
  11 32 1.64318
  12 32 0.300287
  13 32 2.84656
  14 32 3.59856
  15 32 -2.55977
  16 32 1.90533
  17 32 0.759693
  18 32 0.115533
  19 32 -3.80422
  20 32 -0.192418
1200 20 640
  1 32 0.0782942
  2 32 -0.761617
  3 32 -0.58321
  4 32 1.43778
  5 32 0.484421
  6 32 1.87398
  7 32 -0.686166
  8 32 -0.628459
  9 32 -0.317363
  10 32 -0.767832
  11 32 1.52278
  12 32 0.113874
  13 32 1.90306
  14 32 3.11276
  15 32 -1.54679
  16 32 1.17595
  17 32 0.560184
  18 32 0.356101
  19 32 -2.05704
  20 32 0.0287834
1300 20 640
  1 32 0.554579
  2 32 -0.0872691
  3 32 -0.247057
  4 32 0.0650306
  5 32 0.163047
  6 32 1.18406
  7 32 -0.374818
  8 32 -0.717631
  9 32 0.0252643
  10 32 -0.48392
  11 32 0.70214
  12 32 0.0389719
  13 32 0.460424
  14 32 1.47809
  15 32 0.0494671
  16 32 -0.16336
  17 32 0.338805
  18 32 0.152515
  19 32 -0.481327
  20 32 0.128577
1400 20 640
  1 32 1.07222
  2 32 0.535492
  3 32 0.548571
  4 32 -1.20765
  5 32 -0.229835
  6 32 0.196722
  7 32 0.23979
  8 32 -0.511058
  9 32 0.592603
  10 32 -0.0405874
  11 32 -0.193454
  12 32 0.32303
  13 32 -0.521781
  14 32 -0.274272
  15 32 1.53682
  16 32 -1.17181
  17 32 -0.224937
  18 32 0.280819
  19 32 1.4942
  20 32 0.193433
1500 20 640
  1 32 0.965269
  2 32 1.18566
  3 32 1.00446
  4 32 -1.58384
  5 32 -0.798091
  6 32 -0.57417
  7 32 0.713507
  8 32 -0.420043
  9 32 0.600386
  10 32 0.201726
  11 32 -1.33284
  12 32 0.161437
  13 32 -1.54487
  14 32 -1.83849
  15 32 3.27997
  16 32 -1.15469
  17 32 -0.389906
  18 32 0.178708
  19 32 3.17197
  20 32 0.233078
1600 20 640
  1 32 1.06942
  2 32 1.58217
  3 32 1.64394
  4 32 -2.64171
  5 32 -1.08979
  6 32 -1.07244
  7 32 0.343709
  8 32 -0.310128
  9 32 1.11324
  10 32 0.560498
  11 32 -1.64526
  12 32 0.389408
  13 32 -2.33706
  14 32 -2.85324
  15 32 4.17211
  16 32 -1.40202
  17 32 -0.64949
  18 32 0.0398504
  19 32 4.61739
  20 32 0.371964
1700 20 640
  1 32 1.12397
  2 32 1.65604
  3 32 1.13343
  4 32 -2.58952
  5 32 -1.47747
  6 32 -1.66145
  7 32 0.560245
  8 32 -0.367009
  9 32 0.701913
  10 32 0.403812
  11 32 -1.5994
  12 32 0.180884
  13 32 -2.38832
  14 32 -3.02667
  15 32 4.0022
  16 32 -2.04095
  17 32 -0.710262
  18 32 -0.0337254
  19 32 4.31606
  20 32 0.412206
1800 20 640
  1 32 0.846462
  2 32 1.27714
  3 32 0.843585
  4 32 -1.85799
  5 32 -1.38603
  6 32 -1.46799
  7 32 0.240887
  8 32 -0.377423
  9 32 1.31842
  10 32 0.513198
  11 32 -1.64129
  12 32 -0.0261847
  13 32 -2.40792
  14 32 -2.4351
  15 32 3.65943
  16 32 -2.78551
  17 32 -0.693103
  18 32 -0.104889
  19 32 2.98589
  20 32 0.380788
1900 20 640
  1 32 0.629315
  2 32 0.784623
  3 32 0.798858
  4 32 -0.870004
  5 32 -1.60925
  6 32 -1.04484
